,City_Town_Village_Area,Type_of_Location,TS,year_number,month_number,NO2,RSPM_PM10,SO2,SPM,SO2_MOM_diff,month_number_diff,NO2_MOM_diff,RSPM_PM10_MOM_diff,SPM_MOM_diff
249,Amravati,Residential,20100100,2010,10,15.0,129.5,12.5,,0.5,1.0,1.0,53.5,
250,Amravati,Residential,20100110,2010,11,14.0,84.5,11.5,,-1.0,1.0,-1.0,-45.0,
251,Amravati,Residential,20100120,2010,12,15.0,95.5,12.0,,0.5,1.0,1.0,11.0,
252,Amravati,Residential,20110010,2011,1,14.0,95.0,12.0,,0.0,-11.0,-1.0,-0.5,
253,Amravati,Residential,20110020,2011,2,14.0,106.5,12.0,,0.0,1.0,0.0,11.5,
254,Amravati,Residential,20110030,2011,3,13.0,99.0,10.0,,-2.0,1.0,-1.0,-7.5,
255,Amravati,Residential,20110040,2011,4,14.0,101.0,12.0,,2.0,1.0,1.0,2.0,
256,Amravati,Residential,20110050,2011,5,14.0,112.0,12.0,,0.0,1.0,0.0,11.0,
257,Amravati,Residential,20110060,2011,6,13.0,87.5,11.0,,-1.0,1.0,-1.0,-24.5,
258,Amravati,Residential,20110070,2011,7,13.0,94.0,11.0,,0.0,1.0,0.0,6.5,
259,Amravati,Residential,20110080,2011,8,12.0,78.0,11.0,,0.0,1.0,-1.0,-16.0,
260,Amravati,Residential,20110090,2011,9,13.0,98.0,11.0,,0.0,1.0,1.0,20.0,
261,Amravati,Residential,20110100,2011,10,13.0,86.0,11.0,,0.0,1.0,0.0,-12.0,
262,Amravati,Residential,20110110,2011,11,13.0,85.0,11.0,,0.0,1.0,0.0,-1.0,
263,Amravati,Residential,20110120,2011,12,14.0,103.0,12.0,,1.0,1.0,1.0,18.0,
264,Amravati,Residential,20120010,2012,1,14.0,99.83500000000001,12.0,,0.0,-11.0,0.0,-3.164999999999992,
265,Amravati,Residential,20120020,2012,2,13.5,93.0,11.0,,-1.0,1.0,-0.5,-6.835000000000008,
266,Amravati,Residential,20120030,2012,3,13.0,99.0,12.0,,1.0,1.0,-0.5,6.0,
267,Amravati,Residential,20120040,2012,4,14.0,111.0,12.0,,0.0,1.0,1.0,12.0,
268,Amravati,Residential,20120050,2012,5,15.0,109.67,12.0,,0.0,1.0,1.0,-1.3299999999999983,
269,Amravati,Residential,20120060,2012,6,13.0,99.0,11.0,,-1.0,1.0,-2.0,-10.670000000000002,
270,Amravati,Residential,20120070,2012,7,13.0,90.33,11.0,,0.0,1.0,0.0,-8.670000000000002,
271,Amravati,Residential,20120080,2012,8,12.5,102.33,10.5,,-0.5,1.0,-0.5,12.0,
272,Amravati,Residential,20120090,2012,9,13.0,88.0,11.0,,0.5,1.0,0.5,-14.329999999999998,
273,Amravati,Residential,20120100,2012,10,13.0,86.0,11.0,,0.0,1.0,0.0,-2.0,
274,Amravati,Residential,20120110,2012,11,14.0,92.33,12.0,,1.0,1.0,1.0,6.329999999999998,
275,Amravati,Residential,20120120,2012,12,13.0,94.5,11.0,,-1.0,1.0,-1.0,2.1700000000000017,
276,Amravati,Residential,20130010,2013,1,13.0,109.0,11.0,,0.0,-11.0,0.0,14.5,
277,Amravati,Residential,20130020,2013,2,13.0,103.5,11.0,,0.0,1.0,0.0,-5.5,
278,Amravati,Residential,20130030,2013,3,13.0,101.0,11.0,,0.0,1.0,0.0,-2.5,
279,Amravati,Residential,20130040,2013,4,13.0,101.0,11.0,,0.0,1.0,0.0,0.0,
280,Amravati,Residential,20130060,2013,6,13.0,116.0,11.0,,,2.0,,,
281,Amravati,Residential,20130070,2013,7,12.5,94.0,10.0,,-1.0,1.0,-0.5,-22.0,
282,Amravati,Residential,20130080,2013,8,13.0,128.5,11.5,,1.5,1.0,0.5,34.5,
283,Amravati,Residential,20130090,2013,9,13.0,117.0,11.0,,-0.5,1.0,0.0,-11.5,
284,Amravati,Residential,20130100,2013,10,13.0,115.0,12.0,,1.0,1.0,0.0,-2.0,
285,Amravati,Residential,20130110,2013,11,13.0,113.0,11.0,,-1.0,1.0,0.0,-2.0,
286,Amravati,Residential,20130120,2013,12,14.0,129.0,12.5,,1.5,1.0,1.0,16.0,
287,Amravati,Residential,20140010,2014,1,13.0,114.0,11.0,,-1.5,-11.0,-1.0,-15.0,
288,Amravati,Residential,20140020,2014,2,13.0,83.0,11.0,,0.0,1.0,0.0,-31.0,
289,Amravati,Residential,20140030,2014,3,13.0,95.5,12.0,,1.0,1.0,0.0,12.5,
290,Amravati,Residential,20140040,2014,4,13.0,121.5,11.0,,-1.0,1.0,0.0,26.0,
291,Amravati,Residential,20140050,2014,5,13.0,137.0,12.0,,1.0,1.0,0.0,15.5,
292,Amravati,Residential,20140060,2014,6,13.0,88.0,11.0,,-1.0,1.0,0.0,-49.0,
293,Amravati,Residential,20140070,2014,7,13.0,111.0,11.5,,0.5,1.0,0.0,23.0,
294,Amravati,Residential,20140080,2014,8,13.0,114.5,12.0,,0.5,1.0,0.0,3.5,
295,Amravati,Residential,20140090,2014,9,13.0,94.0,12.0,,0.0,1.0,0.0,-20.5,
296,Amravati,Residential,20140100,2014,10,13.0,91.5,12.0,,0.0,1.0,0.0,-2.5,
297,Amravati,Residential,20140110,2014,11,13.0,116.0,11.5,,-0.5,1.0,0.0,24.5,
298,Amravati,Residential,20140120,2014,12,13.0,117.0,12.0,,0.5,1.0,0.0,1.0,
299,Amravati,Residential,20150010,2015,1,13.0,94.0,12.0,,0.0,-11.0,0.0,-23.0,
300,Amravati,Residential,20150020,2015,2,13.0,104.5,11.5,,-0.5,1.0,0.0,10.5,
301,Amravati,Residential,20150030,2015,3,14.0,95.0,13.0,,1.5,1.0,1.0,-9.5,
302,Amravati,Residential,20150040,2015,4,14.0,125.0,12.0,,-1.0,1.0,0.0,30.0,
303,Amravati,Residential,20150060,2015,6,14.0,91.0,12.0,,,2.0,,,
304,Amravati,Residential,20150080,2015,8,13.0,102.0,11.0,,,2.0,,,
305,Amravati,Residential,20150090,2015,9,13.0,121.0,12.0,,1.0,1.0,0.0,19.0,
306,Amravati,Residential,20150100,2015,10,13.5,107.0,12.0,,0.0,1.0,0.5,-14.0,
307,Amravati,Residential,20150110,2015,11,14.0,89.0,12.0,,0.0,1.0,0.5,-18.0,
308,Amravati,Residential,20150120,2015,12,13.0,109.5,12.0,,0.0,1.0,-1.0,20.5,
309,Aurangabad,Residential,20050020,2005,2,27.5,,14.8,,,,,,
310,Aurangabad,Residential,20050030,2005,3,30.2,,10.3,,-4.5,1.0,2.6999999999999993,,
311,Aurangabad,Residential,20050070,2005,7,34.0,,10.8,,,4.0,,,
312,Aurangabad,Residential,20050080,2005,8,33.3,,10.5,,-0.3000000000000007,1.0,-0.7000000000000028,,
313,Aurangabad,Residential,20050090,2005,9,22.7,,14.7,,4.199999999999999,1.0,-10.599999999999998,,
314,Aurangabad,Residential,20050100,2005,10,20.5,,12.2,,-2.5,1.0,-2.1999999999999993,,
315,Aurangabad,Residential,20050120,2005,12,28.5,,7.35,,,2.0,,,
316,Aurangabad,Residential,20060010,2006,1,29.5,84.0,5.0,203.0,-2.3499999999999996,-11.0,1.0,,
317,Aurangabad,Residential,20060020,2006,2,26.3,35.5,5.0,83.5,0.0,1.0,-3.1999999999999993,-48.5,-119.5
318,Aurangabad,Residential,20060030,2006,3,20.2,50.0,4.5,113.0,-0.5,1.0,-6.100000000000001,14.5,29.5
319,Aurangabad,Residential,20060040,2006,4,18.8,100.5,5.0,246.5,0.5,1.0,-1.3999999999999986,50.5,133.5
320,Aurangabad,Residential,20060050,2006,5,18.0,72.0,5.5,203.0,0.5,1.0,-0.8000000000000007,-28.5,-43.5
321,Aurangabad,Residential,20060060,2006,6,17.2,52.0,5.8,133.5,0.2999999999999998,1.0,-0.8000000000000007,-20.0,-69.5
322,Aurangabad,Residential,20060070,2006,7,15.0,30.0,4.35,78.0,-1.4500000000000002,1.0,-2.1999999999999993,-22.0,-55.5
323,Aurangabad,Residential,20060080,2006,8,16.5,46.0,4.0,157.0,-0.34999999999999964,1.0,1.5,16.0,79.0
324,Aurangabad,Residential,20060090,2006,9,14.5,36.5,4.2,91.0,0.20000000000000018,1.0,-2.0,-9.5,-66.0
325,Aurangabad,Residential,20060100,2006,10,16.5,68.0,5.2,223.0,1.0,1.0,2.0,31.5,132.0
326,Aurangabad,Residential,20060110,2006,11,18.6,77.0,4.75,217.0,-0.4500000000000002,1.0,2.1000000000000014,9.0,-6.0
327,Aurangabad,Residential,20060120,2006,12,21.7,103.0,4.5,285.5,-0.25,1.0,3.099999999999998,26.0,68.5
328,Aurangabad,Residential,20070010,2007,1,21.9,94.0,5.6,335.0,1.0999999999999996,-11.0,0.1999999999999993,-9.0,49.5
329,Aurangabad,Residential,20070020,2007,2,18.0,68.0,4.5,246.0,-1.0999999999999996,1.0,-3.8999999999999986,-26.0,-89.0
330,Aurangabad,Residential,20070030,2007,3,19.7,88.0,5.2,297.0,0.7000000000000002,1.0,1.6999999999999993,20.0,51.0
331,Aurangabad,Residential,20070040,2007,4,19.1,68.5,4.75,281.0,-0.4500000000000002,1.0,-0.5999999999999979,-19.5,-16.0
332,Aurangabad,Residential,20070050,2007,5,19.3,70.5,4.05,271.0,-0.7000000000000002,1.0,0.1999999999999993,2.0,-10.0
333,Aurangabad,Residential,20070060,2007,6,20.05,28.5,4.8,116.5,0.75,1.0,0.75,-42.0,-154.5
334,Aurangabad,Residential,20070070,2007,7,22.0,36.0,4.5,217.0,-0.2999999999999998,1.0,1.9499999999999993,7.5,100.5
335,Aurangabad,Residential,20070080,2007,8,17.8,40.0,5.6,95.0,1.0999999999999996,1.0,-4.199999999999999,4.0,-122.0
336,Aurangabad,Residential,20070090,2007,9,19.4,31.0,5.0,174.0,-0.5999999999999996,1.0,1.5999999999999979,-9.0,79.0
337,Aurangabad,Residential,20070100,2007,10,23.5,108.0,6.0,366.0,1.0,1.0,4.100000000000001,77.0,192.0
338,Aurangabad,Residential,20070110,2007,11,20.2,80.0,5.2,265.0,-0.7999999999999998,1.0,-3.3000000000000007,-28.0,-101.0
339,Aurangabad,Residential,20070120,2007,12,27.3,88.0,6.4,284.0,1.2000000000000002,1.0,7.100000000000001,8.0,19.0
340,Aurangabad,Residential,20080010,2008,1,22.4,99.5,5.6,329.0,-0.8000000000000007,-11.0,-4.900000000000002,11.5,45.0
341,Aurangabad,Residential,20080020,2008,2,27.6,89.0,6.8,291.0,1.2000000000000002,1.0,5.200000000000003,-10.5,-38.0
342,Aurangabad,Residential,20080030,2008,3,16.4,81.5,6.9,291.5,0.10000000000000053,1.0,-11.200000000000003,-7.5,0.5
343,Aurangabad,Residential,20080040,2008,4,15.0,82.0,6.0,261.0,-0.9000000000000004,1.0,-1.3999999999999986,0.5,-30.5
344,Aurangabad,Residential,20080050,2008,5,13.4,61.5,7.8,246.5,1.7999999999999998,1.0,-1.5999999999999996,-20.5,-14.5
345,Aurangabad,Residential,20080060,2008,6,19.6,65.0,8.8,255.0,1.0000000000000009,1.0,6.200000000000001,3.5,8.5
346,Aurangabad,Residential,20080070,2008,7,16.1,43.0,7.15,191.5,-1.6500000000000004,1.0,-3.5,-22.0,-63.5
347,Aurangabad,Residential,20080080,2008,8,14.25,49.0,7.0,164.5,-0.15000000000000036,1.0,-1.8500000000000014,6.0,-27.0
348,Aurangabad,Residential,20080090,2008,9,13.5,44.5,5.8,138.0,-1.2000000000000002,1.0,-0.75,-4.5,-26.5
349,Aurangabad,Residential,20080100,2008,10,23.4,84.0,10.8,256.0,5.000000000000001,1.0,9.899999999999999,39.5,118.0
350,Aurangabad,Residential,20080110,2008,11,31.0,89.0,15.4,300.0,4.6,1.0,7.600000000000001,5.0,44.0
351,Aurangabad,Residential,20080120,2008,12,30.799999999999997,93.5,12.4,316.5,-3.0,1.0,-0.20000000000000284,4.5,16.5
352,Aurangabad,Residential,20090010,2009,1,28.0,90.0,11.4,268.5,-1.0,-11.0,-2.799999999999997,-3.5,-48.0
353,Aurangabad,Residential,20090020,2009,2,30.1,92.5,9.0,299.0,-2.4000000000000004,1.0,2.1000000000000014,2.5,30.5
354,Aurangabad,Residential,20090030,2009,3,29.2,96.0,7.8,303.0,-1.2000000000000002,1.0,-0.9000000000000021,3.5,4.0
355,Aurangabad,Residential,20090040,2009,4,24.6,83.0,6.4,250.0,-1.3999999999999995,1.0,-4.599999999999998,-13.0,-53.0
356,Aurangabad,Residential,20090050,2009,5,24.4,75.0,5.2,270.5,-1.2000000000000002,1.0,-0.20000000000000284,-8.0,20.5
357,Aurangabad,Residential,20090060,2009,6,23.4,64.0,5.6,224.0,0.39999999999999947,1.0,-1.0,-11.0,-46.5
358,Aurangabad,Residential,20090070,2009,7,23.8,67.5,6.4,250.0,0.8000000000000007,1.0,0.40000000000000213,3.5,26.0
359,Aurangabad,Residential,20090080,2009,8,22.25,63.0,5.4,178.0,-1.0,1.0,-1.5500000000000007,-4.5,-72.0
360,Aurangabad,Residential,20090090,2009,9,21.0,75.5,5.25,217.0,-0.15000000000000036,1.0,-1.25,12.5,39.0
361,Aurangabad,Residential,20090100,2009,10,24.1,91.0,6.300000000000001,209.5,1.0500000000000007,1.0,3.1000000000000014,15.5,-7.5
362,Aurangabad,Residential,20090110,2009,11,23.6,81.5,7.2,233.0,0.8999999999999995,1.0,-0.5,-9.5,23.5
363,Aurangabad,Residential,20090120,2009,12,21.2,81.0,7.8,264.0,0.5999999999999996,1.0,-2.400000000000002,-0.5,31.0
364,Aurangabad,Residential,20100010,2010,1,22.0,99.0,8.0,284.0,0.20000000000000018,-11.0,0.8000000000000007,18.0,20.0
365,Aurangabad,Residential,20100020,2010,2,24.42166667,75.67333333,7.725,208.66666669999998,-0.27500000000000036,1.0,2.4216666700000005,-23.326666669999994,-75.33333330000002
366,Aurangabad,Residential,20100030,2010,3,21.863333335,81.68,6.9058333335,225.41500000000002,-0.8191666664999993,1.0,-2.5583333350000004,6.006666670000001,16.74833330000004
367,Aurangabad,Residential,20100040,2010,4,22.0,86.5,6.978333332999999,215.5,0.07249999949999886,1.0,0.1366666649999999,4.819999999999993,-9.91500000000002
368,Aurangabad,Residential,20100050,2010,5,19.0,89.81,6.0,289.43666665,-0.9783333329999993,1.0,-3.0,3.3100000000000023,73.93666665
369,Aurangabad,Residential,20100060,2010,6,19.635833335,77.0,6.006666666499999,183.0,0.006666666499999252,1.0,0.6358333350000009,-12.810000000000002,-106.43666665
370,Aurangabad,Residential,20100070,2010,7,19.949166665,53.0,5.0,128.935,-1.0066666664999993,1.0,0.31333332999999897,-24.0,-54.065
371,Aurangabad,Residential,20100080,2010,8,17.0,50.0,5.0366666669999995,139.0,0.03666666699999954,1.0,-2.949166665,-3.0,10.064999999999998
372,Aurangabad,Residential,20100090,2010,9,16.345,57.0,5.0,157.4533333,-0.03666666699999954,1.0,-0.6550000000000011,7.0,18.453333299999997
373,Aurangabad,Residential,20100100,2010,10,20.966666664999998,66.543333335,7.0175,186.0,2.0175,1.0,4.621666664999999,9.543333335,28.546666700000003
374,Aurangabad,Residential,20100110,2010,11,18.0,62.555,6.4875,152.5,-0.5300000000000002,1.0,-2.966666664999998,-3.988333335,-33.5
375,Aurangabad,Residential,20100120,2010,12,30.0,105.0,6.5483333329999995,256.3166667,0.06083333299999971,1.0,12.0,42.445,103.81666669999998
376,Aurangabad,Residential,20110010,2011,1,32.5,102.5,7.5,,0.9516666670000005,-11.0,2.5,-2.5,
377,Aurangabad,Residential,20110020,2011,2,30.5,81.0,8.5,,1.0,1.0,-2.0,-21.5,
378,Aurangabad,Residential,20110030,2011,3,31.0,73.0,10.0,,1.5,1.0,0.5,-8.0,
379,Aurangabad,Residential,20110040,2011,4,31.5,87.0,9.0,,-1.0,1.0,0.5,14.0,
380,Aurangabad,Residential,20110050,2011,5,31.5,95.5,9.0,,0.0,1.0,0.0,8.5,
381,Aurangabad,Residential,20110060,2011,6,24.0,88.0,8.0,,-1.0,1.0,-7.5,-7.5,
382,Aurangabad,Residential,20110070,2011,7,30.0,59.0,8.0,,0.0,1.0,6.0,-29.0,
383,Aurangabad,Residential,20110080,2011,8,29.5,39.0,7.0,,-1.0,1.0,-0.5,-20.0,
384,Aurangabad,Residential,20110090,2011,9,30.0,74.0,8.0,,1.0,1.0,0.5,35.0,
385,Aurangabad,Residential,20110100,2011,10,34.0,88.0,9.0,,1.0,1.0,4.0,14.0,
386,Aurangabad,Residential,20110110,2011,11,33.0,88.0,10.0,,1.0,1.0,-1.0,0.0,
387,Aurangabad,Residential,20110120,2011,12,41.0,100.0,12.0,,2.0,1.0,8.0,12.0,
388,Aurangabad,Residential,20120010,2012,1,42.5,93.5,11.5,,-0.5,-11.0,1.5,-6.5,
389,Aurangabad,Residential,20120020,2012,2,37.0,92.0,11.0,,-0.5,1.0,-5.5,-1.5,
390,Aurangabad,Residential,20120030,2012,3,31.5,108.0,10.0,,-1.0,1.0,-5.5,16.0,
391,Aurangabad,Residential,20120040,2012,4,29.0,89.0,9.0,,-1.0,1.0,-2.5,-19.0,
392,Aurangabad,Residential,20120050,2012,5,29.0,79.0,8.5,,-0.5,1.0,0.0,-10.0,
393,Aurangabad,Residential,20120060,2012,6,29.0,56.0,8.0,,-0.5,1.0,0.0,-23.0,
394,Aurangabad,Residential,20120070,2012,7,26.5,69.0,8.0,,0.0,1.0,-2.5,13.0,
395,Aurangabad,Residential,20120080,2012,8,30.0,57.0,8.0,,0.0,1.0,3.5,-12.0,
396,Aurangabad,Residential,20120090,2012,9,31.0,74.0,9.0,,1.0,1.0,1.0,17.0,
397,Aurangabad,Residential,20120100,2012,10,33.0,83.0,9.0,,0.0,1.0,2.0,9.0,
398,Aurangabad,Residential,20120110,2012,11,38.5,95.5,12.0,,3.0,1.0,5.5,12.5,
399,Aurangabad,Residential,20120120,2012,12,41.0,91.5,13.0,,1.0,1.0,2.5,-4.0,
400,Aurangabad,Residential,20130010,2013,1,44.0,100.0,15.0,,2.0,-11.0,3.0,8.5,
401,Aurangabad,Residential,20130020,2013,2,43.0,79.0,13.0,,-2.0,1.0,-1.0,-21.0,
402,Aurangabad,Residential,20130030,2013,3,39.0,82.0,12.0,,-1.0,1.0,-4.0,3.0,
403,Aurangabad,Residential,20130040,2013,4,35.0,82.0,9.0,,-3.0,1.0,-4.0,0.0,
404,Aurangabad,Residential,20130050,2013,5,34.0,89.0,8.0,,-1.0,1.0,-1.0,7.0,
405,Aurangabad,Residential,20130060,2013,6,34.0,70.0,8.0,,0.0,1.0,0.0,-19.0,
406,Aurangabad,Residential,20130070,2013,7,32.0,81.5,8.0,,0.0,1.0,-2.0,11.5,
407,Aurangabad,Residential,20130080,2013,8,32.0,72.0,8.0,,0.0,1.0,0.0,-9.5,
408,Aurangabad,Residential,20130090,2013,9,31.5,77.0,8.0,,0.0,1.0,-0.5,5.0,
409,Aurangabad,Residential,20130100,2013,10,35.5,84.0,9.0,,1.0,1.0,4.0,7.0,
410,Aurangabad,Residential,20130110,2013,11,43.0,95.0,11.5,,2.5,1.0,7.5,11.0,
411,Aurangabad,Residential,20130120,2013,12,48.0,103.0,14.0,,2.5,1.0,5.0,8.0,
412,Aurangabad,Residential,20140010,2014,1,50.0,103.0,17.0,,3.0,-11.0,2.0,0.0,
413,Aurangabad,Residential,20140020,2014,2,45.0,114.0,15.0,,-2.0,1.0,-5.0,11.0,
414,Aurangabad,Residential,20140030,2014,3,41.5,103.0,12.0,,-3.0,1.0,-3.5,-11.0,
415,Aurangabad,Residential,20140040,2014,4,37.0,87.5,11.0,,-1.0,1.0,-4.5,-15.5,
416,Aurangabad,Residential,20140050,2014,5,40.0,68.0,11.0,,0.0,1.0,3.0,-19.5,
417,Aurangabad,Residential,20140060,2014,6,38.0,69.0,11.0,,0.0,1.0,-2.0,1.0,
418,Aurangabad,Residential,20140070,2014,7,36.0,63.5,10.0,,-1.0,1.0,-2.0,-5.5,
419,Aurangabad,Residential,20140080,2014,8,32.0,70.0,8.0,,-2.0,1.0,-4.0,6.5,
420,Aurangabad,Residential,20140090,2014,9,38.0,86.0,11.0,,3.0,1.0,6.0,16.0,
421,Aurangabad,Residential,20140100,2014,10,39.5,98.0,11.0,,0.0,1.0,1.5,12.0,
422,Aurangabad,Residential,20140110,2014,11,37.0,103.5,11.0,,0.0,1.0,-2.5,5.5,
423,Aurangabad,Residential,20140120,2014,12,54.0,95.0,17.0,,6.0,1.0,17.0,-8.5,
424,Aurangabad,Residential,20150010,2015,1,56.0,121.0,18.0,,1.0,-11.0,2.0,26.0,
425,Aurangabad,Residential,20150020,2015,2,46.5,109.0,16.0,,-2.0,1.0,-9.5,-12.0,
426,Aurangabad,Residential,20150030,2015,3,43.0,79.0,13.0,,-3.0,1.0,-3.5,-30.0,
427,Aurangabad,Residential,20150040,2015,4,40.5,93.0,12.0,,-1.0,1.0,-2.5,14.0,
428,Aurangabad,Residential,20150050,2015,5,38.0,73.0,11.0,,-1.0,1.0,-2.5,-20.0,
429,Aurangabad,Residential,20150060,2015,6,37.0,70.0,11.0,,0.0,1.0,-1.0,-3.0,
430,Aurangabad,Residential,20150070,2015,7,37.0,45.0,11.0,,0.0,1.0,0.0,-25.0,
431,Aurangabad,Residential,20150080,2015,8,37.0,36.0,11.0,,0.0,1.0,0.0,-9.0,
432,Aurangabad,Residential,20150090,2015,9,38.0,55.0,11.0,,0.0,1.0,1.0,19.0,
433,Aurangabad,Residential,20150100,2015,10,40.5,104.0,13.0,,2.0,1.0,2.5,49.0,
434,Aurangabad,Residential,20150110,2015,11,46.0,112.0,17.0,,4.0,1.0,5.5,8.0,
435,Aurangabad,Residential,20150120,2015,12,55.0,108.0,24.0,,7.0,1.0,9.0,-4.0,
436,Aurangabad,Sensitive Area,20050050,2005,5,21.3,,11.3,,,,,,
437,Aurangabad,Sensitive Area,20050060,2005,6,21.7,,11.3,,0.0,1.0,0.3999999999999986,,
438,Aurangabad,Sensitive Area,20050120,2005,12,18.2,,5.8,,,6.0,,,
439,Aurangabad,Sensitive Area,20060010,2006,1,14.3,81.0,4.85,176.0,-0.9500000000000002,-11.0,-3.8999999999999986,,
440,Aurangabad,Sensitive Area,20060020,2006,2,16.7,55.0,5.2,127.5,0.35000000000000053,1.0,2.3999999999999986,-26.0,-48.5
441,Aurangabad,Sensitive Area,20060030,2006,3,12.75,38.0,3.7,90.0,-1.5,1.0,-3.9499999999999993,-17.0,-37.5
442,Aurangabad,Sensitive Area,20060040,2006,4,14.8,88.0,4.7,190.0,1.0,1.0,2.0500000000000007,50.0,100.0
443,Aurangabad,Sensitive Area,20060050,2006,5,15.3,54.0,5.0,124.0,0.2999999999999998,1.0,0.5,-34.0,-66.0
444,Aurangabad,Sensitive Area,20060060,2006,6,16.25,50.0,4.9,114.0,-0.09999999999999964,1.0,0.9499999999999993,-4.0,-10.0
445,Aurangabad,Sensitive Area,20060070,2006,7,12.9,18.5,4.3,45.5,-0.6000000000000005,1.0,-3.3499999999999996,-31.5,-68.5
446,Aurangabad,Sensitive Area,20060080,2006,8,11.0,24.0,3.8,55.0,-0.5,1.0,-1.9000000000000004,5.5,9.5
447,Aurangabad,Sensitive Area,20060090,2006,9,10.0,28.5,4.3,57.0,0.5,1.0,-1.0,4.5,2.0
448,Aurangabad,Sensitive Area,20060100,2006,10,11.5,36.0,4.5,86.0,0.20000000000000018,1.0,1.5,7.5,29.0
449,Aurangabad,Sensitive Area,20060110,2006,11,14.2,52.5,4.3,78.0,-0.20000000000000018,1.0,2.6999999999999993,16.5,-8.0
450,Aurangabad,Sensitive Area,20060120,2006,12,12.5,60.0,5.0,115.0,0.7000000000000002,1.0,-1.6999999999999993,7.5,37.0
451,Aurangabad,Sensitive Area,20070010,2007,1,13.8,58.0,4.5,124.0,-0.5,-11.0,1.3000000000000007,-2.0,9.0
452,Aurangabad,Sensitive Area,20070020,2007,2,13.4,78.5,4.35,179.0,-0.15000000000000036,1.0,-0.40000000000000036,20.5,55.0
453,Aurangabad,Sensitive Area,20070030,2007,3,13.2,73.5,5.0,186.5,0.6500000000000004,1.0,-0.20000000000000107,-5.0,7.5
454,Aurangabad,Sensitive Area,20070040,2007,4,14.0,59.0,4.6,117.0,-0.40000000000000036,1.0,0.8000000000000007,-14.5,-69.5
455,Aurangabad,Sensitive Area,20070050,2007,5,14.25,34.5,3.25,104.0,-1.3499999999999996,1.0,0.25,-24.5,-13.0
456,Aurangabad,Sensitive Area,20070060,2007,6,15.0,21.0,4.8,73.0,1.5499999999999998,1.0,0.75,-13.5,-31.0
457,Aurangabad,Sensitive Area,20070070,2007,7,16.5,20.0,4.800000000000001,56.0,8.881784197001252e-16,1.0,1.5,-1.0,-17.0
458,Aurangabad,Sensitive Area,20070080,2007,8,15.0,32.0,4.5,75.0,-0.3000000000000007,1.0,-1.5,12.0,19.0
459,Aurangabad,Sensitive Area,20070090,2007,9,14.7,38.0,4.2,72.0,-0.2999999999999998,1.0,-0.3000000000000007,6.0,-3.0
460,Aurangabad,Sensitive Area,20070100,2007,10,16.3,37.0,5.4,99.5,1.2000000000000002,1.0,1.6000000000000014,-1.0,27.5
461,Aurangabad,Sensitive Area,20070110,2007,11,14.3,83.5,4.9,152.0,-0.5,1.0,-2.0,46.5,52.5
462,Aurangabad,Sensitive Area,20070120,2007,12,18.9,81.0,4.5,184.5,-0.40000000000000036,1.0,4.599999999999998,-2.5,32.5
463,Aurangabad,Sensitive Area,20080010,2008,1,16.8,74.5,6.4,177.5,1.9000000000000004,-11.0,-2.099999999999998,-6.5,-7.0
464,Aurangabad,Sensitive Area,20080020,2008,2,15.8,63.0,6.2,177.0,-0.20000000000000018,1.0,-1.0,-11.5,-0.5
465,Aurangabad,Sensitive Area,20080030,2008,3,14.0,82.0,6.0,243.0,-0.20000000000000018,1.0,-1.8000000000000007,19.0,66.0
466,Aurangabad,Sensitive Area,20080040,2008,4,16.2,50.0,6.1,130.0,0.09999999999999964,1.0,2.1999999999999993,-32.0,-113.0
467,Aurangabad,Sensitive Area,20080050,2008,5,11.3,32.0,7.8,139.0,1.7000000000000002,1.0,-4.899999999999999,-18.0,9.0
468,Aurangabad,Sensitive Area,20080060,2008,6,14.6,52.0,7.0,162.0,-0.7999999999999998,1.0,3.299999999999999,20.0,23.0
469,Aurangabad,Sensitive Area,20080070,2008,7,13.4,46.0,5.8,95.0,-1.2000000000000002,1.0,-1.1999999999999993,-6.0,-67.0
470,Aurangabad,Sensitive Area,20080080,2008,8,15.6,39.0,6.0,111.0,0.20000000000000018,1.0,2.1999999999999993,-7.0,16.0
471,Aurangabad,Sensitive Area,20080090,2008,9,13.5,38.0,7.3,116.0,1.2999999999999998,1.0,-2.0999999999999996,-1.0,5.0
472,Aurangabad,Sensitive Area,20080100,2008,10,17.4,51.0,7.8,204.0,0.5,1.0,3.8999999999999986,13.0,88.0
473,Aurangabad,Sensitive Area,20080110,2008,11,27.0,94.5,13.0,286.0,5.2,1.0,9.600000000000001,43.5,82.0
474,Aurangabad,Sensitive Area,20080120,2008,12,22.7,106.5,10.2,226.5,-2.8000000000000007,1.0,-4.300000000000001,12.0,-59.5
475,Aurangabad,Sensitive Area,20090010,2009,1,24.6,103.0,12.6,288.5,2.4000000000000004,-11.0,1.9000000000000021,-3.5,62.0
476,Aurangabad,Sensitive Area,20090020,2009,2,28.65,114.5,7.1,354.0,-5.5,1.0,4.049999999999997,11.5,65.5
477,Aurangabad,Sensitive Area,20090030,2009,3,26.0,72.0,5.75,240.0,-1.3499999999999996,1.0,-2.6499999999999986,-42.5,-114.0
478,Aurangabad,Sensitive Area,20090040,2009,4,24.45,114.5,4.4,287.5,-1.3499999999999996,1.0,-1.5500000000000007,42.5,47.5
479,Aurangabad,Sensitive Area,20090050,2009,5,22.2,72.0,4.8,225.0,0.39999999999999947,1.0,-2.25,-42.5,-62.5
