,City_Town_Village_Area,Type_of_Location,TS,year_number,month_number,NO2_Median,RSPM_PM10_Median,SO2_Median,SPM_Median,Median_SO2_MOM_diff,Median_NO2_MOM_diff,Median_RSPM_PM10_MOM_diff,Median_SPM_MOM_diff,NO2_P10,RSPM_PM10_P10,SO2_P10,SPM_P10,P10_NO2_MOM_diff,P10_SO2_MOM_diff,P10_RSPM_PM10_MOM_diff,P10_SPM_MOM_diff,NO2_P90,RSPM_PM10_P90,SO2_P90,SPM_P90,month_number_diff,P90_NO2_MOM_diff,P90_SO2_MOM_diff,P90_RSPM_PM10_MOM_diff,P90_SPM_MOM_diff
4950,Solapur,Industrial,20120110,2012,11,35.0,87.0,17.0,,0.0,0.0,11.0,,35.0,79.4,16.0,,1.6000000000000014,0.0,7.000000000000028,,41.60000000000001,99.4,18.200000000000006,,1.0,6.300000000000011,1.2000000000000064,19.400000000000006,
4951,Solapur,Industrial,20120120,2012,12,36.0,79.0,18.0,,1.0,1.0,-8.0,,35.0,68.0,17.0,,0.0,1.0,-11.400000000000006,,38.0,97.0,18.0,,1.0,-3.6000000000000085,-0.2000000000000064,-2.4000000000000057,
4952,Solapur,Industrial,20130010,2013,1,34.0,76.0,17.0,,-1.0,-2.0,-3.0,,32.6,67.4,15.6,,-2.3999999999999986,-1.4000000000000004,-0.5999999999999943,,37.6,86.2,18.4,,-11.0,-0.3999999999999986,0.3999999999999986,-10.799999999999997,
4953,Solapur,Industrial,20130020,2013,2,34.5,82.5,16.5,,-0.5,0.5,6.5,,34.0,76.80000000000003,14.7,,1.3999999999999986,-0.9000000000000004,9.40000000000002,,35.3,94.5,17.0,,1.0,-2.3000000000000043,-1.3999999999999986,8.299999999999997,
4954,Solapur,Industrial,20130030,2013,3,35.0,76.0,16.5,,0.0,0.5,-6.5,,32.1,70.8,15.0,,-1.8999999999999986,0.3000000000000007,-6.000000000000028,,37.3,83.6,17.299999999999994,,1.0,2.0,0.2999999999999936,-10.900000000000006,
4955,Solapur,Industrial,20130040,2013,4,34.0,82.0,16.0,,-0.5,-1.0,6.0,,33.800000000000004,77.2,15.8,,1.7000000000000028,0.8000000000000007,6.400000000000006,,35.2,89.80000000000003,17.200000000000006,,1.0,-2.0999999999999943,-0.09999999999998721,6.200000000000031,
4956,Solapur,Industrial,20130050,2013,5,35.0,93.0,15.0,,-1.0,1.0,11.0,,33.800000000000004,85.0,14.8,,0.0,-1.0,7.799999999999997,,37.2,100.4,16.0,,1.0,2.0,-1.2000000000000064,10.59999999999998,
4957,Solapur,Industrial,20130060,2013,6,35.0,80.0,15.0,,0.0,0.0,-13.0,,34.0,75.4,14.6,,0.19999999999999574,-0.20000000000000107,-9.599999999999994,,35.4,91.2,16.0,,1.0,-1.8000000000000043,0.0,-9.200000000000003,
4958,Solapur,Industrial,20130070,2013,7,34.0,82.0,16.0,,1.0,-1.0,2.0,,33.40000000000001,73.2,15.0,,-0.5999999999999872,0.40000000000000036,-2.200000000000003,,35.59999999999999,88.19999999999997,16.0,,1.0,0.19999999999998863,0.0,-3.0000000000000284,
4959,Solapur,Industrial,20130080,2013,8,36.0,80.0,15.0,,-1.0,2.0,-2.0,,35.0,77.6,14.6,,1.5999999999999872,-0.40000000000000036,4.3999999999999915,,36.4,82.80000000000003,15.8,,1.0,0.8000000000000114,-0.1999999999999993,-5.399999999999949,
4960,Solapur,Industrial,20130090,2013,9,35.5,75.0,16.0,,1.0,-0.5,-5.0,,34.7,64.1,15.0,,-0.29999999999999716,0.40000000000000036,-13.5,,36.3,96.3,17.0,,1.0,-0.10000000000000142,1.1999999999999993,13.499999999999972,
4961,Solapur,Industrial,20130100,2013,10,36.0,80.0,16.0,,0.0,0.5,5.0,,34.6,76.4,15.0,,-0.10000000000000142,0.0,12.300000000000011,,37.2,88.39999999999998,16.0,,1.0,0.9000000000000057,-1.0,-7.90000000000002,
4962,Solapur,Industrial,20130110,2013,11,35.0,84.0,15.0,,-1.0,-1.0,4.0,,33.800000000000004,80.60000000000002,14.0,,-0.7999999999999972,-1.0,4.200000000000017,,36.4,91.2,17.400000000000002,,1.0,-0.8000000000000043,1.4000000000000021,2.8000000000000256,
4963,Solapur,Industrial,20130120,2013,12,35.0,88.5,15.0,,0.0,0.0,4.5,,33.0,77.3,14.7,,-0.8000000000000043,0.6999999999999993,-3.3000000000000256,,36.3,94.0,16.3,,1.0,-0.10000000000000142,-1.1000000000000014,2.799999999999997,
4964,Solapur,Industrial,20140010,2014,1,34.0,78.0,16.0,,1.0,-1.0,-10.5,,33.0,76.4,14.8,,0.0,0.10000000000000142,-0.8999999999999915,,35.0,87.2,16.0,,-11.0,-1.2999999999999972,-0.3000000000000007,-6.799999999999997,
4965,Solapur,Industrial,20140020,2014,2,33.5,54.0,15.0,,-1.0,-0.5,-24.0,,32.9,37.90000000000001,14.0,,-0.10000000000000142,-0.8000000000000007,-38.49999999999999,,35.0,82.1,16.0,,1.0,0.0,0.0,-5.1000000000000085,
4966,Solapur,Industrial,20140030,2014,3,34.0,79.0,15.0,,0.0,0.5,25.0,,31.2,71.3,14.9,,-1.6999999999999993,0.9000000000000004,33.399999999999984,,35.1,82.3,15.1,,1.0,0.10000000000000142,-0.9000000000000004,0.20000000000000284,
4967,Solapur,Industrial,20140040,2014,4,35.0,80.0,15.0,,0.0,1.0,1.0,,34.2,75.80000000000003,14.6,,3.0000000000000036,-0.3000000000000007,4.500000000000028,,36.4,84.0,16.0,,1.0,1.2999999999999972,0.9000000000000004,1.7000000000000028,
4968,Solapur,Industrial,20140050,2014,5,35.0,79.0,14.0,,-1.0,0.0,-1.0,,33.800000000000004,69.39999999999999,14.0,,-0.3999999999999986,-0.5999999999999996,-6.400000000000034,,36.0,82.8,15.0,,1.0,-0.3999999999999986,-1.0,-1.2000000000000028,
4969,Solapur,Industrial,20140060,2014,6,25.0,81.0,15.0,,1.0,-10.0,2.0,,23.0,70.7,14.0,,-10.800000000000004,0.0,1.3000000000000114,,36.1,89.30000000000003,15.1,,1.0,0.10000000000000142,0.09999999999999964,6.500000000000028,
4970,Solapur,Industrial,20140070,2014,7,35.0,78.0,15.0,,0.0,10.0,-3.0,,34.0,72.6,14.6,,11.0,0.5999999999999996,1.8999999999999915,,35.0,80.0,15.0,,1.0,-1.1000000000000014,-0.09999999999999964,-9.300000000000026,
4971,Solapur,Industrial,20140080,2014,8,34.0,77.5,14.0,,-1.0,-1.0,-0.5,,33.7,70.6,14.0,,-0.29999999999999716,-0.5999999999999996,-2.0,,35.3,84.69999999999997,15.3,,1.0,0.29999999999999716,0.3000000000000007,4.699999999999974,
4972,Solapur,Industrial,20140090,2014,9,34.0,77.0,14.0,,0.0,0.0,-0.5,,33.0,72.8,14.0,,-0.7000000000000028,0.0,2.200000000000003,,35.2,81.4,15.0,,1.0,-0.09999999999999432,-0.3000000000000007,-3.2999999999999687,
4973,Solapur,Industrial,20140100,2014,10,35.5,77.0,14.0,,0.0,1.5,0.0,,30.200000000000006,68.5,14.0,,-2.7999999999999936,0.0,-4.299999999999997,,36.1,79.39999999999998,15.0,,1.0,0.8999999999999986,0.0,-2.0000000000000284,
4974,Solapur,Industrial,20140110,2014,11,35.0,76.0,14.0,,0.0,-0.5,-1.0,,32.8,74.7,14.0,,2.5999999999999908,0.0,6.200000000000003,,36.0,80.7,15.0,,1.0,-0.10000000000000142,0.0,1.3000000000000256,
4975,Solapur,Industrial,20140120,2014,12,34.0,75.0,14.0,,0.0,-1.0,-1.0,,33.7,67.1,14.0,,0.9000000000000057,0.0,-7.6000000000000085,,35.0,81.30000000000003,14.3,,1.0,-1.0,-0.6999999999999993,0.6000000000000227,
4976,Solapur,Industrial,20150010,2015,1,35.0,75.0,14.0,,0.0,1.0,0.0,,34.0,73.6,14.0,,0.29999999999999716,0.0,6.5,,36.0,78.2,15.0,,-11.0,1.0,0.6999999999999993,-3.1000000000000227,
4977,Solapur,Industrial,20150020,2015,2,36.0,73.5,14.0,,0.0,1.0,-1.5,,35.0,70.7,14.0,,1.0,0.0,-2.8999999999999915,,38.3,81.6,14.3,,1.0,2.299999999999997,-0.6999999999999993,3.3999999999999915,
4978,Solapur,Industrial,20150030,2015,3,34.0,76.0,15.0,,1.0,-2.0,2.5,,33.0,72.60000000000002,14.0,,-2.0,0.0,1.90000000000002,,35.2,78.8,15.0,,1.0,-3.0999999999999943,0.6999999999999993,-2.799999999999997,
4979,Solapur,Industrial,20150040,2015,4,34.0,73.0,14.0,,-1.0,0.0,-3.0,,33.800000000000004,70.2,14.0,,0.8000000000000043,0.0,-2.40000000000002,,35.0,79.4,15.0,,1.0,-0.20000000000000284,0.0,0.6000000000000085,
4980,Solapur,Industrial,20150050,2015,5,34.0,73.0,14.0,,0.0,0.0,0.0,,34.0,69.7,14.0,,0.19999999999999574,0.0,-0.5,,35.0,77.3,15.0,,1.0,0.0,0.0,-2.1000000000000085,
4981,Solapur,Industrial,20150060,2015,6,36.0,71.0,13.0,,-1.0,2.0,-2.0,,34.6,67.8,12.0,,0.6000000000000014,-2.0,-1.9000000000000057,,37.2,75.2,13.0,,1.0,2.200000000000003,-2.0,-2.0999999999999943,
4982,Solapur,Industrial,20150070,2015,7,35.0,76.0,13.0,,0.0,-1.0,5.0,,33.800000000000004,72.8,12.0,,-0.7999999999999972,0.0,5.0,,36.0,79.2,13.0,,1.0,-1.2000000000000028,0.0,4.0,
4983,Solapur,Industrial,20150080,2015,8,35.0,74.0,13.0,,0.0,0.0,-2.0,,34.8,70.0,12.0,,0.9999999999999929,0.0,-2.799999999999997,,36.0,75.6,13.0,,1.0,0.0,0.0,-3.6000000000000085,
4984,Solapur,Industrial,20150090,2015,9,34.0,70.0,12.0,,-1.0,-1.0,-4.0,,33.6,61.4,12.0,,-1.1999999999999957,0.0,-8.600000000000001,,35.4,72.2,13.4,,1.0,-0.6000000000000014,0.40000000000000036,-3.3999999999999915,
4985,Solapur,Industrial,20150100,2015,10,36.0,74.0,13.0,,1.0,2.0,4.0,,35.0,72.60000000000002,12.0,,1.3999999999999986,0.0,11.200000000000024,,37.0,79.4,13.0,,1.0,1.6000000000000014,-0.40000000000000036,7.200000000000003,
4986,Solapur,Industrial,20150110,2015,11,35.0,76.0,13.0,,0.0,-1.0,2.0,,34.0,74.2,12.0,,-1.0,0.0,1.59999999999998,,36.6,84.0,13.2,,1.0,-0.3999999999999986,0.1999999999999993,4.599999999999994,
4987,Solapur,Industrial,20150120,2015,12,35.0,74.0,12.0,,-1.0,0.0,-2.0,,34.0,68.0,12.0,,0.0,0.0,-6.200000000000003,,36.4,75.8,13.0,,1.0,-0.20000000000000284,-0.1999999999999993,-8.200000000000003,
4988,Solapur,Residential,19970010,1997,1,56.8,,21.1,262.0,,,,,56.8,,21.1,262.0,,,,,56.8,,21.1,262.0,,,,,
4989,Solapur,Residential,19970020,1997,2,50.9,,18.4,292.0,-2.700000000000003,-5.899999999999999,,30.0,50.9,,18.4,292.0,-5.899999999999999,-2.700000000000003,,30.0,50.9,,18.4,292.0,1.0,-5.899999999999999,-2.700000000000003,,30.0
4990,Solapur,Residential,19970030,1997,3,53.8,,21.1,246.0,2.700000000000003,2.8999999999999986,,-46.0,53.8,,21.1,246.0,2.8999999999999986,2.700000000000003,,-46.0,53.8,,21.1,246.0,1.0,2.8999999999999986,2.700000000000003,,-46.0
4991,Solapur,Residential,19970040,1997,4,51.6,,20.8,241.0,-0.3000000000000007,-2.199999999999996,,-5.0,51.6,,20.8,241.0,-2.1999999999999957,-0.3000000000000007,,-5.0,51.6,,20.8,241.0,1.0,-2.1999999999999957,-0.3000000000000007,,-5.0
4992,Solapur,Residential,19970050,1997,5,47.3,,22.0,247.0,1.1999999999999993,-4.300000000000004,,6.0,47.3,,22.0,247.0,-4.300000000000004,1.1999999999999993,,6.0,47.3,,22.0,247.0,1.0,-4.300000000000004,1.1999999999999993,,6.0
4993,Solapur,Residential,19970060,1997,6,43.6,,19.2,153.0,-2.8000000000000007,-3.699999999999996,,-94.0,43.6,,19.2,153.0,-3.6999999999999957,-2.8000000000000007,,-94.0,43.6,,19.2,153.0,1.0,-3.6999999999999957,-2.8000000000000007,,-94.0
4994,Solapur,Residential,19970070,1997,7,48.6,,22.4,184.0,3.1999999999999997,5.0,,31.0,48.6,,22.4,184.0,5.0,3.1999999999999993,,31.0,48.6,,22.4,184.0,1.0,5.0,3.1999999999999993,,31.0
4995,Solapur,Residential,19970080,1997,8,45.1,,17.8,205.0,-4.599999999999998,-3.5,,21.0,45.1,,17.8,205.0,-3.5,-4.599999999999998,,21.0,45.1,,17.8,205.0,1.0,-3.5,-4.599999999999998,,21.0
4996,Solapur,Residential,19970090,1997,9,47.9,,17.7,207.0,-0.10000000000000142,2.799999999999997,,2.0,47.9,,17.7,207.0,2.799999999999997,-0.10000000000000142,,2.0,47.9,,17.7,207.0,1.0,2.799999999999997,-0.10000000000000142,,2.0
4997,Solapur,Residential,19970100,1997,10,44.6,,17.4,276.0,-0.3000000000000007,-3.299999999999997,,69.0,44.6,,17.4,276.0,-3.299999999999997,-0.3000000000000007,,69.0,44.6,,17.4,276.0,1.0,-3.299999999999997,-0.3000000000000007,,69.0
4998,Solapur,Residential,19970110,1997,11,45.8,,17.2,256.0,-0.1999999999999993,1.1999999999999955,,-20.0,45.8,,17.2,256.0,1.1999999999999957,-0.1999999999999993,,-20.0,45.8,,17.2,256.0,1.0,1.1999999999999957,-0.1999999999999993,,-20.0
4999,Solapur,Residential,19970120,1997,12,47.0,,19.9,252.0,2.6999999999999997,1.2000000000000028,,-4.0,47.0,,19.9,252.0,1.2000000000000028,2.6999999999999993,,-4.0,47.0,,19.9,252.0,1.0,1.2000000000000028,2.6999999999999993,,-4.0
5000,Solapur,Residential,19980010,1998,1,47.5,,18.7,261.0,-1.1999999999999993,0.5,,9.0,47.5,,18.7,261.0,0.5,-1.1999999999999993,,9.0,47.5,,18.7,261.0,-11.0,0.5,-1.1999999999999993,,9.0
5001,Solapur,Residential,19980020,1998,2,48.5,,20.1,300.0,1.400000000000002,1.0,,39.0,48.5,,20.1,300.0,1.0,1.4000000000000021,,39.0,48.5,,20.1,300.0,1.0,1.0,1.4000000000000021,,39.0
5002,Solapur,Residential,19980030,1998,3,49.0,,19.3,293.0,-0.8000000000000007,0.5,,-7.0,49.0,,19.3,293.0,0.5,-0.8000000000000007,,-7.0,49.0,,19.3,293.0,1.0,0.5,-0.8000000000000007,,-7.0
5003,Solapur,Residential,19980040,1998,4,47.8,,18.3,287.0,-1.0,-1.2000000000000028,,-6.0,47.8,,18.3,287.0,-1.2000000000000028,-1.0,,-6.0,47.8,,18.3,287.0,1.0,-1.2000000000000028,-1.0,,-6.0
5004,Solapur,Residential,19980050,1998,5,45.8,,17.3,296.0,-1.0,-2.0,,9.0,45.8,,17.3,296.0,-2.0,-1.0,,9.0,45.8,,17.3,296.0,1.0,-2.0,-1.0,,9.0
5005,Solapur,Residential,19980060,1998,6,46.6,,17.7,229.0,0.3999999999999986,0.8000000000000043,,-67.0,46.6,,17.7,229.0,0.8000000000000043,0.3999999999999986,,-67.0,46.6,,17.7,229.0,1.0,0.8000000000000043,0.3999999999999986,,-67.0
5006,Solapur,Residential,19980070,1998,7,46.5,,18.6,256.0,0.9000000000000021,-0.10000000000000142,,27.0,46.5,,18.6,256.0,-0.10000000000000142,0.9000000000000021,,27.0,46.5,,18.6,256.0,1.0,-0.10000000000000142,0.9000000000000021,,27.0
5007,Solapur,Residential,19980080,1998,8,42.3,,14.3,191.0,-4.300000000000002,-4.200000000000003,,-65.0,42.3,,14.3,191.0,-4.200000000000003,-4.300000000000001,,-65.0,42.3,,14.3,191.0,1.0,-4.200000000000003,-4.300000000000001,,-65.0
5008,Solapur,Residential,19980090,1998,9,41.3,,13.8,191.0,-0.5,-1.0,,0.0,41.3,,13.8,191.0,-1.0,-0.5,,0.0,41.3,,13.8,191.0,1.0,-1.0,-0.5,,0.0
5009,Solapur,Residential,19980100,1998,10,42.3,,16.2,213.0,2.3999999999999986,1.0,,22.0,42.3,,16.2,213.0,1.0,2.3999999999999986,,22.0,42.3,,16.2,213.0,1.0,1.0,2.3999999999999986,,22.0
5010,Solapur,Residential,19980110,1998,11,47.2,,17.6,254.0,1.400000000000002,4.900000000000006,,41.0,47.2,,17.6,254.0,4.900000000000006,1.4000000000000021,,41.0,47.2,,17.6,254.0,1.0,4.900000000000006,1.4000000000000021,,41.0
5011,Solapur,Residential,19980120,1998,12,49.0,,19.6,291.0,2.0,1.7999999999999972,,37.0,49.0,,19.6,291.0,1.7999999999999972,2.0,,37.0,49.0,,19.6,291.0,1.0,1.7999999999999972,2.0,,37.0
5012,Solapur,Residential,19990010,1999,1,49.8,,18.8,304.0,-0.8000000000000007,0.7999999999999972,,13.0,49.8,,18.8,304.0,0.7999999999999972,-0.8000000000000007,,13.0,49.8,,18.8,304.0,-11.0,0.7999999999999972,-0.8000000000000007,,13.0
5013,Solapur,Residential,19990020,1999,2,45.6,,20.3,443.0,1.5,-4.199999999999996,,139.0,45.6,,20.3,443.0,-4.199999999999996,1.5,,139.0,45.6,,20.3,443.0,1.0,-4.199999999999996,1.5,,139.0
5014,Solapur,Residential,19990030,1999,3,48.5,,19.3,225.0,-1.0,2.8999999999999986,,-218.0,48.5,,19.3,225.0,2.8999999999999986,-1.0,,-218.0,48.5,,19.3,225.0,1.0,2.8999999999999986,-1.0,,-218.0
5015,Solapur,Residential,19990040,1999,4,44.6,,18.9,461.0,-0.4000000000000021,-3.899999999999999,,236.0,44.6,,18.9,461.0,-3.8999999999999986,-0.40000000000000213,,236.0,44.6,,18.9,461.0,1.0,-3.8999999999999986,-0.40000000000000213,,236.0
5016,Solapur,Residential,19990050,1999,5,44.6,,17.4,384.0,-1.5,0.0,,-77.0,44.6,,17.4,384.0,0.0,-1.5,,-77.0,44.6,,17.4,384.0,1.0,0.0,-1.5,,-77.0
5017,Solapur,Residential,19990060,1999,6,47.6,,17.9,361.0,0.5,3.0,,-23.0,47.6,,17.9,361.0,3.0,0.5,,-23.0,47.6,,17.9,361.0,1.0,3.0,0.5,,-23.0
5018,Solapur,Residential,19990070,1999,7,43.4,,17.6,291.0,-0.2999999999999972,-4.200000000000003,,-70.0,43.4,,17.6,291.0,-4.200000000000003,-0.29999999999999716,,-70.0,43.4,,17.6,291.0,1.0,-4.200000000000003,-0.29999999999999716,,-70.0
5019,Solapur,Residential,19990080,1999,8,42.8,,15.5,225.0,-2.1000000000000014,-0.6000000000000014,,-66.0,42.8,,15.5,225.0,-0.6000000000000014,-2.1000000000000014,,-66.0,42.8,,15.5,225.0,1.0,-0.6000000000000014,-2.1000000000000014,,-66.0
5020,Solapur,Residential,19990090,1999,9,43.5,,17.0,280.0,1.5,0.7000000000000028,,55.0,43.5,,17.0,280.0,0.7000000000000028,1.5,,55.0,43.5,,17.0,280.0,1.0,0.7000000000000028,1.5,,55.0
5021,Solapur,Residential,19990100,1999,10,45.7,,17.3,328.0,0.3000000000000007,2.200000000000003,,48.0,45.7,,17.3,328.0,2.200000000000003,0.3000000000000007,,48.0,45.7,,17.3,328.0,1.0,2.200000000000003,0.3000000000000007,,48.0
5022,Solapur,Residential,19990110,1999,11,48.2,,18.3,313.0,1.0,2.5,,-15.0,48.2,,18.3,313.0,2.5,1.0,,-15.0,48.2,,18.3,313.0,1.0,2.5,1.0,,-15.0
5023,Solapur,Residential,19990120,1999,12,50.4,,19.6,286.0,1.3000000000000007,2.199999999999996,,-27.0,50.4,,19.6,286.0,2.1999999999999957,1.3000000000000007,,-27.0,50.4,,19.6,286.0,1.0,2.1999999999999957,1.3000000000000007,,-27.0
5024,Solapur,Residential,20000010,2000,1,51.0,,20.4,327.0,0.7999999999999972,0.6000000000000014,,41.0,51.0,,20.4,327.0,0.6000000000000014,0.7999999999999972,,41.0,51.0,,20.4,327.0,-11.0,0.6000000000000014,0.7999999999999972,,41.0
5025,Solapur,Residential,20000020,2000,2,47.9,,18.4,332.0,-2.0,-3.1000000000000014,,5.0,47.9,,18.4,332.0,-3.1000000000000014,-2.0,,5.0,47.9,,18.4,332.0,1.0,-3.1000000000000014,-2.0,,5.0
5026,Solapur,Residential,20000030,2000,3,48.8,,18.6,332.0,0.20000000000000284,0.8999999999999986,,0.0,48.8,,18.6,332.0,0.8999999999999986,0.20000000000000284,,0.0,48.8,,18.6,332.0,1.0,0.8999999999999986,0.20000000000000284,,0.0
5027,Solapur,Residential,20000040,2000,4,43.6,,20.2,346.0,1.599999999999998,-5.199999999999996,,14.0,43.6,,20.2,346.0,-5.199999999999996,1.5999999999999979,,14.0,43.6,,20.2,346.0,1.0,-5.199999999999996,1.5999999999999979,,14.0
5028,Solapur,Residential,20000050,2000,5,46.3,,19.5,443.0,-0.6999999999999993,2.699999999999996,,97.0,46.3,,19.5,443.0,2.6999999999999957,-0.6999999999999993,,97.0,46.3,,19.5,443.0,1.0,2.6999999999999957,-0.6999999999999993,,97.0
5029,Solapur,Residential,20000060,2000,6,46.4,,20.2,484.0,0.6999999999999993,0.10000000000000142,,41.0,46.4,,20.2,484.0,0.10000000000000142,0.6999999999999993,,41.0,46.4,,20.2,484.0,1.0,0.10000000000000142,0.6999999999999993,,41.0
5030,Solapur,Residential,20000070,2000,7,45.3,,19.3,441.0,-0.8999999999999986,-1.1000000000000014,,-43.0,45.3,,19.3,441.0,-1.1000000000000014,-0.8999999999999986,,-43.0,45.3,,19.3,441.0,1.0,-1.1000000000000014,-0.8999999999999986,,-43.0
5031,Solapur,Residential,20000080,2000,8,45.7,,19.1,406.0,-0.1999999999999993,0.4000000000000057,,-35.0,45.7,,19.1,406.0,0.4000000000000057,-0.1999999999999993,,-35.0,45.7,,19.1,406.0,1.0,0.4000000000000057,-0.1999999999999993,,-35.0
5032,Solapur,Residential,20000090,2000,9,46.6,,19.2,371.0,0.09999999999999787,0.8999999999999986,,-35.0,46.6,,19.2,371.0,0.8999999999999986,0.09999999999999787,,-35.0,46.6,,19.2,371.0,1.0,0.8999999999999986,0.09999999999999787,,-35.0
5033,Solapur,Residential,20000100,2000,10,48.8,,20.0,400.0,0.8000000000000007,2.199999999999996,,29.0,48.8,,20.0,400.0,2.1999999999999957,0.8000000000000007,,29.0,48.8,,20.0,400.0,1.0,2.1999999999999957,0.8000000000000007,,29.0
5034,Solapur,Residential,20000110,2000,11,47.9,,19.6,462.0,-0.3999999999999986,-0.8999999999999986,,62.0,47.9,,19.6,462.0,-0.8999999999999986,-0.3999999999999986,,62.0,47.9,,19.6,462.0,1.0,-0.8999999999999986,-0.3999999999999986,,62.0
5035,Solapur,Residential,20000120,2000,12,49.1,,18.5,446.0,-1.1000000000000014,1.2000000000000028,,-16.0,49.1,,18.5,446.0,1.2000000000000028,-1.1000000000000014,,-16.0,49.1,,18.5,446.0,1.0,1.2000000000000028,-1.1000000000000014,,-16.0
5036,Solapur,Residential,20010010,2001,1,48.4,,20.5,435.0,2.0,-0.7000000000000028,,-11.0,48.4,,20.5,435.0,-0.7000000000000028,2.0,,-11.0,48.4,,20.5,435.0,-11.0,-0.7000000000000028,2.0,,-11.0
5037,Solapur,Residential,20010020,2001,2,47.7,,19.5,477.0,-1.0,-0.6999999999999957,,42.0,47.7,,19.5,477.0,-0.6999999999999957,-1.0,,42.0,47.7,,19.5,477.0,1.0,-0.6999999999999957,-1.0,,42.0
5038,Solapur,Residential,20010030,2001,3,47.6,,19.7,443.0,0.1999999999999993,-0.10000000000000142,,-34.0,47.6,,19.7,443.0,-0.10000000000000142,0.1999999999999993,,-34.0,47.6,,19.7,443.0,1.0,-0.10000000000000142,0.1999999999999993,,-34.0
5039,Solapur,Residential,20010040,2001,4,45.8,,19.4,460.0,-0.3000000000000007,-1.8000000000000045,,17.0,45.8,,19.4,460.0,-1.8000000000000043,-0.3000000000000007,,17.0,45.8,,19.4,460.0,1.0,-1.8000000000000043,-0.3000000000000007,,17.0
5040,Solapur,Residential,20010050,2001,5,45.4,,19.1,382.0,-0.2999999999999972,-0.3999999999999986,,-78.0,45.4,,19.1,382.0,-0.3999999999999986,-0.29999999999999716,,-78.0,45.4,,19.1,382.0,1.0,-0.3999999999999986,-0.29999999999999716,,-78.0
5041,Solapur,Residential,20010060,2001,6,46.6,,19.6,402.0,0.5,1.2000000000000028,,20.0,46.6,,19.6,402.0,1.2000000000000028,0.5,,20.0,46.6,,19.6,402.0,1.0,1.2000000000000028,0.5,,20.0
5042,Solapur,Residential,20010070,2001,7,46.3,,19.7,398.0,0.09999999999999787,-0.30000000000000426,,-4.0,46.3,,19.7,398.0,-0.30000000000000426,0.09999999999999787,,-4.0,46.3,,19.7,398.0,1.0,-0.30000000000000426,0.09999999999999787,,-4.0
5043,Solapur,Residential,20010080,2001,8,45.6,,19.6,381.0,-0.09999999999999787,-0.6999999999999957,,-17.0,45.6,,19.6,381.0,-0.6999999999999957,-0.09999999999999787,,-17.0,45.6,,19.6,381.0,1.0,-0.6999999999999957,-0.09999999999999787,,-17.0
5044,Solapur,Residential,20010090,2001,9,45.7,,19.1,397.0,-0.5,0.10000000000000142,,16.0,45.7,,19.1,397.0,0.10000000000000142,-0.5,,16.0,45.7,,19.1,397.0,1.0,0.10000000000000142,-0.5,,16.0
5045,Solapur,Residential,20010100,2001,10,45.0,,20.4,394.0,1.2999999999999972,-0.7000000000000028,,-3.0,45.0,,20.4,394.0,-0.7000000000000028,1.2999999999999972,,-3.0,45.0,,20.4,394.0,1.0,-0.7000000000000028,1.2999999999999972,,-3.0
5046,Solapur,Residential,20010110,2001,11,48.7,,20.1,383.0,-0.2999999999999972,3.700000000000003,,-11.0,48.7,,20.1,383.0,3.700000000000003,-0.29999999999999716,,-11.0,48.7,,20.1,383.0,1.0,3.700000000000003,-0.29999999999999716,,-11.0
5047,Solapur,Residential,20010120,2001,12,48.8,,20.0,389.0,-0.10000000000000142,0.09999999999999433,,6.0,48.8,,20.0,389.0,0.09999999999999432,-0.10000000000000142,,6.0,48.8,,20.0,389.0,1.0,0.09999999999999432,-0.10000000000000142,,6.0
5048,Solapur,Residential,20020010,2002,1,49.9,,20.0,399.0,0.0,1.1000000000000014,,10.0,49.9,,20.0,399.0,1.1000000000000014,0.0,,10.0,49.9,,20.0,399.0,-11.0,1.1000000000000014,0.0,,10.0
5049,Solapur,Residential,20020020,2002,2,47.2,,19.9,425.0,-0.10000000000000142,-2.699999999999996,,26.0,47.2,,19.9,425.0,-2.6999999999999957,-0.10000000000000142,,26.0,47.2,,19.9,425.0,1.0,-2.6999999999999957,-0.10000000000000142,,26.0
5050,Solapur,Residential,20020030,2002,3,47.1,,19.8,393.0,-0.09999999999999787,-0.10000000000000142,,-32.0,47.1,,19.8,393.0,-0.10000000000000142,-0.09999999999999787,,-32.0,47.1,,19.8,393.0,1.0,-0.10000000000000142,-0.09999999999999787,,-32.0
