,City_Town_Village_Area,Type_of_Location,month_number,year_number,NO2,RSPM_PM10,SO2,SPM
4410,Pune,Residential,6,2009,19.8,26.8,14.34,94.0
4411,Pune,Residential,6,2010,21.0,23.200000000000003,12.0,54.60000000000001
4412,Pune,Residential,6,2011,42.0,30.0,22.0,
4413,Pune,Residential,6,2012,19.4,22.400000000000002,15.0,
4414,Pune,Residential,6,2013,20.9,33.7,14.0,
4415,Pune,Residential,6,2014,19.8,35.0,14.0,
4416,Pune,Residential,6,2015,21.0,25.0,11.0,
4417,Pune,Residential,7,1990,25.88,,11.76,140.1
4418,Pune,Residential,7,1991,26.23,,14.08,
4419,Pune,Residential,7,2004,32.0,94.0,21.0,43.0
4420,Pune,Residential,7,2005,27.29,36.1,20.16,85.6
4421,Pune,Residential,7,2006,35.86,96.3,14.629999999999999,175.2
4422,Pune,Residential,7,2007,37.8,48.0,15.85,78.5
4423,Pune,Residential,7,2008,29.93,26.8,14.26,82.10000000000001
4424,Pune,Residential,7,2009,35.84,27.5,13.14,62.2
4425,Pune,Residential,7,2010,18.400000000000002,27.8,11.7,56.900000000000006
4426,Pune,Residential,7,2011,45.099999999999994,28.7,18.400000000000002,
4427,Pune,Residential,7,2012,19.0,23.0,14.0,
4428,Pune,Residential,7,2013,15.100000000000001,27.1,12.0,
4429,Pune,Residential,7,2014,17.0,34.400000000000006,12.0,
4430,Pune,Residential,7,2015,17.0,28.0,10.0,
4431,Pune,Residential,8,1993,30.5,,21.0,
4432,Pune,Residential,8,2004,35.4,89.60000000000001,23.0,51.0
4433,Pune,Residential,8,2005,29.52,51.6,20.2,114.80000000000001
4434,Pune,Residential,8,2006,38.15,108.0,20.4,213.0
4435,Pune,Residential,8,2007,35.08,56.4,14.0,93.80000000000001
4436,Pune,Residential,8,2008,32.82,25.4,19.48,83.2
4437,Pune,Residential,8,2009,23.98,23.799999999999997,11.5,68.8
4438,Pune,Residential,8,2010,20.4,22.200000000000003,12.8,43.8
4439,Pune,Residential,8,2011,45.1,17.7,13.9,
4440,Pune,Residential,8,2012,22.2,18.0,11.2,
4441,Pune,Residential,8,2013,20.0,19.3,14.0,
4442,Pune,Residential,8,2014,18.0,29.799999999999997,12.0,
4443,Pune,Residential,8,2015,16.0,26.6,10.3,
4444,Pune,Residential,9,1989,67.9,,10.9,231.0
4445,Pune,Residential,9,1990,17.500000000000004,,8.95,70.2
4446,Pune,Residential,9,1993,29.2,,25.1,
4447,Pune,Residential,9,2004,40.8,106.0,24.0,54.6
4448,Pune,Residential,9,2005,30.8,44.5,19.85,108.9
4449,Pune,Residential,9,2006,36.4,105.5,21.65,204.5
4450,Pune,Residential,9,2007,39.56,50.6,16.759999999999998,78.4
4451,Pune,Residential,9,2008,30.0,21.4,19.700000000000003,63.400000000000006
4452,Pune,Residential,9,2009,25.72,44.400000000000006,11.8,93.8
4453,Pune,Residential,9,2010,21.4,21.8,16.0,54.0
4454,Pune,Residential,9,2011,22.0,36.0,13.0,
4455,Pune,Residential,9,2012,24.6,27.0,14.0,
4456,Pune,Residential,9,2013,24.0,25.0,14.0,
4457,Pune,Residential,9,2014,25.0,29.0,19.0,
4458,Pune,Residential,10,1989,45.0,,9.5,4.0
4459,Pune,Residential,10,1990,19.509999999999998,,11.069999999999999,91.6
4460,Pune,Residential,10,1993,37.5,,30.2,
4461,Pune,Residential,10,2004,36.5,125.5,26.0,59.0
4462,Pune,Residential,10,2005,35.2,73.2,22.689999999999998,202.4
4463,Pune,Residential,10,2006,31.229999999999997,101.5,16.43,190.5
4464,Pune,Residential,10,2007,42.15,50.0,15.85,85.0
4465,Pune,Residential,10,2008,31.2,58.0,20.519999999999996,142.0
4466,Pune,Residential,10,2009,28.94,45.800000000000004,14.500000000000002,96.0
4467,Pune,Residential,10,2010,31.4,33.8,17.4,96.8
4468,Pune,Residential,10,2011,28.5,66.0,12.5,
4469,Pune,Residential,10,2012,27.0,40.8,14.0,
4470,Pune,Residential,10,2013,23.4,41.0,15.0,
4471,Pune,Residential,10,2014,24.3,52.0,13.299999999999999,
4472,Pune,Residential,10,2015,37.2,52.2,19.0,
4473,Pune,Residential,11,1993,55.2,,26.1,
4474,Pune,Residential,11,2004,40.8,186.60000000000002,26.200000000000003,85.80000000000001
4475,Pune,Residential,11,2005,33.94,88.4,20.9,193.2
4476,Pune,Residential,11,2006,31.15,93.5,10.65,193.0
4477,Pune,Residential,11,2007,39.82,76.10000000000001,15.27,137.7
4478,Pune,Residential,11,2008,33.81,44.400000000000006,16.150000000000002,173.10000000000002
4479,Pune,Residential,11,2009,29.05,36.5,13.1,97.5
4480,Pune,Residential,11,2010,23.4,55.8,16.0,114.4
4481,Pune,Residential,11,2011,42.8,76.6,14.6,
4482,Pune,Residential,11,2012,36.3,45.7,13.1,
4483,Pune,Residential,11,2013,26.900000000000002,34.0,13.9,
4484,Pune,Residential,11,2014,30.0,41.0,17.200000000000003,
4485,Pune,Residential,11,2015,38.8,82.0,21.0,
4486,Pune,Residential,12,1989,45.7,,10.0,347.0
4487,Pune,Residential,12,1990,21.7,,10.1,160.0
4488,Pune,Residential,12,1991,14.7,,13.4,
4489,Pune,Residential,12,1993,54.8,,27.7,
4490,Pune,Residential,12,2004,32.0,194.0,23.0,130.0
4491,Pune,Residential,12,2005,30.88,91.6,22.080000000000002,160.60000000000002
4492,Pune,Residential,12,2006,40.28,117.80000000000001,20.66,231.8
4493,Pune,Residential,12,2007,33.99,82.4,13.47,149.70000000000002
4494,Pune,Residential,12,2008,33.2,58.0,14.2,218.0
4495,Pune,Residential,12,2009,31.86,59.60000000000001,13.98,161.0
4496,Pune,Residential,12,2010,31.6,38.8,12.0,88.60000000000001
4497,Pune,Residential,12,2011,51.300000000000004,56.10000000000001,13.3,
4498,Pune,Residential,12,2012,31.200000000000003,42.2,12.0,
4499,Pune,Residential,12,2013,27.0,60.0,13.0,
4500,Pune,Residential,12,2014,24.7,40.0,15.0,
4501,Pune,Residential,12,2015,63.2,106.4,21.400000000000002,
4502,Pune,Unknown,1,1994,53.5,,35.0,162.0
4503,Pune,Unknown,1,1995,8.66,,10.18,97.7
4504,Pune,Unknown,1,1996,23.630000000000003,,21.72,127.4
4505,Pune,Unknown,1,1998,53.81,,44.86,200.3
4506,Pune,Unknown,1,1999,58.86000000000001,,46.78,180.7
4507,Pune,Unknown,1,2000,68.6,,47.6,240.0
4508,Pune,Unknown,1,2001,68.4,,56.4,96.0
4509,Pune,Unknown,1,2002,94.0,,44.4,218.0
4510,Pune,Unknown,2,1987,10.4,,,
4511,Pune,Unknown,2,1995,8.0,,7.9,81.0
4512,Pune,Unknown,2,1996,46.71,,41.52,203.3
4513,Pune,Unknown,2,1998,57.13,,44.36000000000001,227.3
4514,Pune,Unknown,2,1999,60.72,,53.56,200.7
4515,Pune,Unknown,2,2000,65.6,,44.3,200.0
4516,Pune,Unknown,2,2001,65.9,,49.0,87.0
4517,Pune,Unknown,2,2002,92.5,,40.0,344.0
4518,Pune,Unknown,3,1987,7.7,,8.8,
4519,Pune,Unknown,3,1995,13.17,,11.120000000000001,95.0
4520,Pune,Unknown,3,1996,42.61,,39.16,205.2
4521,Pune,Unknown,3,1998,60.81,,50.56999999999999,254.70000000000002
4522,Pune,Unknown,3,1999,59.34,,50.290000000000006,206.4
4523,Pune,Unknown,3,2000,68.0,,43.2,195.0
4524,Pune,Unknown,3,2001,63.3,,46.7,70.0
4525,Pune,Unknown,3,2002,86.2,,44.8,256.0
4526,Pune,Unknown,4,1993,36.7,,25.7,
4527,Pune,Unknown,4,1995,13.4,,11.14,92.00000000000001
4528,Pune,Unknown,4,1996,46.92,,42.87,205.9
4529,Pune,Unknown,4,1998,55.00000000000001,,49.540000000000006,248.10000000000002
4530,Pune,Unknown,4,1999,61.34,,50.39,197.3
4531,Pune,Unknown,4,2000,55.9,,40.3,183.0
4532,Pune,Unknown,4,2001,61.6,,46.6,70.0
4533,Pune,Unknown,4,2002,88.4,,44.2,271.0
4534,Pune,Unknown,5,1993,40.5,,26.7,
4535,Pune,Unknown,5,1995,8.7,,8.3,80.0
4536,Pune,Unknown,5,1996,47.61,,42.400000000000006,211.1
4537,Pune,Unknown,5,1998,59.57,,51.05,270.6
4538,Pune,Unknown,5,2000,63.6,,49.5,193.0
4539,Pune,Unknown,5,2001,89.7,,51.0,298.0
4540,Pune,Unknown,5,2002,80.5,,39.0,204.0
4541,Pune,Unknown,6,1993,36.0,,25.4,
4542,Pune,Unknown,6,1995,10.64,,10.12,93.9
4543,Pune,Unknown,6,1998,61.14,,52.56999999999999,265.8
4544,Pune,Unknown,6,1999,48.63,,38.47,155.3
4545,Pune,Unknown,6,2000,76.7,,47.7,90.0
4546,Pune,Unknown,6,2001,94.0,,52.6,261.0
4547,Pune,Unknown,6,2002,88.1,,42.5,254.0
4548,Pune,Unknown,7,1995,11.45,,11.11,97.60000000000001
4549,Pune,Unknown,7,1998,54.080000000000005,,44.28,236.40000000000003
4550,Pune,Unknown,7,1999,34.9,,30.1,208.0
4551,Pune,Unknown,7,2000,51.6,,36.9,102.0
4552,Pune,Unknown,7,2001,69.7,,44.7,122.0
4553,Pune,Unknown,7,2002,74.5,,42.3,212.0
4554,Pune,Unknown,8,1993,42.6,,38.4,
4555,Pune,Unknown,8,1995,11.600000000000001,,10.57,79.30000000000001
4556,Pune,Unknown,8,1998,58.2,,47.2,269.0
4557,Pune,Unknown,8,1999,66.7,,41.0,137.0
4558,Pune,Unknown,8,2000,51.0,,34.5,63.0
4559,Pune,Unknown,8,2001,90.0,,38.8,163.0
4560,Pune,Unknown,8,2002,68.2,,40.6,180.0
4561,Pune,Unknown,9,1993,33.3,,23.8,
4562,Pune,Unknown,9,1995,11.26,,10.16,81.9
4563,Pune,Unknown,9,1997,61.27,,50.779999999999994,243.7
4564,Pune,Unknown,9,1998,54.370000000000005,,45.9,264.90000000000003
4565,Pune,Unknown,9,1999,34.36,,25.32,42.50000000000001
4566,Pune,Unknown,9,2000,61.2,,46.5,83.0
4567,Pune,Unknown,9,2001,78.5,,38.7,343.0
4568,Pune,Unknown,9,2002,69.5,,42.3,276.0
4569,Pune,Unknown,10,1993,34.1,,21.0,
4570,Pune,Unknown,10,1995,10.89,,10.46,80.9
4571,Pune,Unknown,10,1997,61.550000000000004,,52.39,190.10000000000002
4572,Pune,Unknown,10,1999,38.230000000000004,,25.3,40.4
4573,Pune,Unknown,10,2000,58.4,,51.3,86.0
4574,Pune,Unknown,10,2001,94.0,,44.1,309.0
4575,Pune,Unknown,10,2002,73.5,,39.3,423.0
4576,Pune,Unknown,11,1993,41.3,,26.2,
4577,Pune,Unknown,11,1994,8.5,,8.1,79.0
4578,Pune,Unknown,11,1995,12.09,,10.92,87.60000000000001
4579,Pune,Unknown,11,1997,61.11,,50.370000000000005,173.6
4580,Pune,Unknown,11,1999,57.760000000000005,,36.68,77.5
4581,Pune,Unknown,11,2000,47.6,,31.3,108.0
4582,Pune,Unknown,11,2001,94.0,,45.4,275.0
4583,Pune,Unknown,11,2002,76.6,,39.5,461.0
4584,Pune,Unknown,12,1993,49.3,,34.2,
4585,Pune,Unknown,12,1994,8.43,,9.98,80.7
4586,Pune,Unknown,12,1995,8.219999999999999,,7.83,79.0
4587,Pune,Unknown,12,1997,58.85,,49.85,225.4
4588,Pune,Unknown,12,1999,53.68000000000001,,38.160000000000004,96.5
4589,Pune,Unknown,12,2000,68.1,,55.9,155.0
4590,Pune,Unknown,12,2001,94.0,,51.3,371.0
4591,Pune,Unknown,12,2002,80.88,,41.849999999999994,298.70000000000005
4592,Roha,Industrial,1,2010,23.400000000000002,87.60000000000001,9.4,142.4
4593,Roha,Industrial,1,2011,30.0,78.0,21.0,
4594,Roha,Industrial,2,2010,33.8,66.2,16.2,127.6
4595,Roha,Industrial,2,2011,34.0,122.2,20.4,
4596,Roha,Industrial,3,2010,26.4,88.8,12.8,146.8
4597,Roha,Industrial,3,2011,41.0,132.0,26.0,
4598,Roha,Industrial,4,2010,32.3,139.1,14.1,193.1
4599,Roha,Industrial,4,2011,25.2,48.0,21.6,
4600,Roha,Industrial,5,2010,25.2,36.400000000000006,12.0,122.0
4601,Roha,Industrial,5,2011,16.799999999999997,70.2,11.0,
4602,Roha,Industrial,6,2010,23.0,70.4,10.8,115.0
4603,Roha,Industrial,6,2011,23.8,42.400000000000006,12.4,
4604,Roha,Industrial,7,2010,26.0,64.6,11.8,102.8
4605,Roha,Industrial,7,2011,21.4,22.0,14.8,
4606,Roha,Industrial,8,2010,22.1,36.0,14.0,84.2
4607,Roha,Industrial,8,2011,30.799999999999997,82.2,13.8,
4608,Roha,Industrial,9,2010,21.8,46.0,14.6,83.0
4609,Roha,Industrial,9,2011,31.4,73.0,11.8,
4610,Roha,Industrial,10,2010,30.6,60.4,10.6,147.8
4611,Roha,Industrial,10,2011,20.8,51.599999999999994,10.600000000000001,
4612,Roha,Industrial,11,2010,23.200000000000003,63.2,15.8,142.0
4613,Roha,Industrial,11,2011,34.2,75.2,18.200000000000003,
4614,Roha,Industrial,12,2010,23.0,73.0,14.0,112.0
4615,Roha,Industrial,12,2011,29.6,63.2,14.8,
4616,Roha,Residential,1,2010,24.2,65.2,10.8,128.0
4617,Roha,Residential,1,2011,19.6,55.800000000000004,13.8,
4618,Roha,Residential,2,2010,40.0,93.5,14.5,161.5
4619,Roha,Residential,2,2011,34.2,142.79999999999998,21.6,
4620,Roha,Residential,3,2010,26.6,78.3,9.7,125.6
4621,Roha,Residential,3,2011,40.0,196.0,24.0,
4622,Roha,Residential,4,2010,29.200000000000003,41.8,10.600000000000001,124.6
4623,Roha,Residential,4,2011,30.4,87.0,20.799999999999997,
4624,Roha,Residential,5,2010,32.2,44.0,14.0,108.4
4625,Roha,Residential,5,2011,22.0,81.5,15.5,
4626,Roha,Residential,6,2010,34.0,85.0,11.0,154.0
4627,Roha,Residential,6,2011,23.0,38.0,19.0,
4628,Roha,Residential,7,2010,22.200000000000003,59.6,11.6,109.0
4629,Roha,Residential,7,2011,23.0,44.4,13.8,
4630,Roha,Residential,8,2010,23.5,33.0,15.0,76.5
4631,Roha,Residential,8,2011,30.0,100.80000000000001,12.2,
4632,Roha,Residential,9,2010,22.8,77.4,16.0,132.2
4633,Roha,Residential,9,2011,33.5,71.0,12.0,
4634,Roha,Residential,10,2010,33.6,72.60000000000001,10.600000000000001,150.0
4635,Roha,Residential,10,2011,35.5,30.5,16.5,
4636,Roha,Residential,11,2010,23.400000000000002,84.60000000000001,14.200000000000001,168.8
4637,Roha,Residential,11,2011,42.400000000000006,50.400000000000006,17.900000000000002,
4638,Roha,Residential,12,2010,25.0,72.0,12.0,112.0
4639,Roha,Residential,12,2011,40.0,119.0,17.0,
4640,Sangli,Industrial,1,2010,23.6,48.00000000000001,10.6,86.6
4641,Sangli,Industrial,1,2011,21.1,84.00000000000001,7.4,
4642,Sangli,Industrial,1,2012,33.2,79.6,9.4,
4643,Sangli,Industrial,1,2013,37.2,69.4,11.0,
4644,Sangli,Industrial,1,2014,24.799999999999997,73.19999999999999,6.0,
4645,Sangli,Industrial,1,2015,49.0,96.6,10.8,
4646,Sangli,Industrial,2,2010,30.2,56.1,15.1,84.0
4647,Sangli,Industrial,2,2011,26.4,63.2,8.0,
4648,Sangli,Industrial,2,2012,33.0,94.6,10.0,
4649,Sangli,Industrial,2,2013,29.7,61.6,8.899999999999999,
4650,Sangli,Industrial,2,2014,39.1,102.0,4.7,
4651,Sangli,Industrial,2,2015,46.6,53.800000000000004,12.4,
4652,Sangli,Industrial,3,2010,26.0,47.0,12.0,93.0
4653,Sangli,Industrial,3,2011,25.400000000000002,48.400000000000006,8.0,
4654,Sangli,Industrial,3,2012,42.400000000000006,91.6,11.8,
4655,Sangli,Industrial,3,2013,16.200000000000003,38.2,7.6,
4656,Sangli,Industrial,3,2014,35.7,109.4,5.1,
4657,Sangli,Industrial,3,2015,43.8,82.2,10.8,
4658,Sangli,Industrial,4,2010,18.7,28.0,11.399999999999999,69.1
4659,Sangli,Industrial,4,2011,25.700000000000003,44.900000000000006,9.7,
4660,Sangli,Industrial,4,2012,34.9,53.9,10.0,
4661,Sangli,Industrial,4,2013,22.799999999999997,54.9,9.4,
4662,Sangli,Industrial,4,2014,29.2,101.4,8.2,
4663,Sangli,Industrial,4,2015,28.8,109.30000000000001,8.7,
4664,Sangli,Industrial,5,2010,22.200000000000003,32.0,13.600000000000001,58.0
4665,Sangli,Industrial,5,2011,19.8,36.0,8.0,
4666,Sangli,Industrial,5,2012,28.7,68.4,8.7,
4667,Sangli,Industrial,5,2013,25.400000000000002,47.7,9.0,
4668,Sangli,Industrial,5,2014,22.799999999999997,55.599999999999994,7.7,
4669,Sangli,Industrial,5,2015,21.8,58.0,8.0,
4670,Sangli,Industrial,6,2010,20.6,39.0,11.9,72.5
4671,Sangli,Industrial,6,2011,22.4,39.0,8.0,
4672,Sangli,Industrial,6,2012,29.0,47.5,9.0,
4673,Sangli,Industrial,6,2013,20.900000000000002,42.7,8.899999999999999,
4674,Sangli,Industrial,6,2014,23.6,67.6,9.4,
4675,Sangli,Industrial,6,2015,16.6,38.6,7.0,
4676,Sangli,Industrial,7,2010,20.0,25.0,11.8,50.2
4677,Sangli,Industrial,7,2011,23.0,42.8,7.6,
4678,Sangli,Industrial,7,2012,20.700000000000003,64.0,8.799999999999999,
4679,Sangli,Industrial,7,2013,14.0,27.400000000000002,6.800000000000001,
4680,Sangli,Industrial,7,2014,19.6,35.8,5.6,
4681,Sangli,Industrial,7,2015,16.8,32.2,7.8,
4682,Sangli,Industrial,8,2010,26.5,20.8,9.7,34.3
4683,Sangli,Industrial,8,2011,20.8,30.0,7.0,
4684,Sangli,Industrial,8,2012,23.8,44.2,8.8,
4685,Sangli,Industrial,8,2013,16.4,42.7,9.7,
4686,Sangli,Industrial,8,2014,30.3,75.3,9.9,
4687,Sangli,Industrial,8,2015,17.2,39.0,8.8,
4688,Sangli,Industrial,9,2010,20.7,28.099999999999998,10.7,63.5
4689,Sangli,Industrial,9,2011,21.0,54.0,5.0,
4690,Sangli,Industrial,9,2012,25.8,54.4,9.6,
4691,Sangli,Industrial,9,2013,19.0,43.9,7.7,
4692,Sangli,Industrial,9,2014,30.0,65.4,9.8,
4693,Sangli,Industrial,9,2015,16.8,55.0,10.0,
4694,Sangli,Industrial,10,2010,21.0,42.0,9.0,78.0
4695,Sangli,Industrial,10,2011,21.0,34.900000000000006,6.0,
4696,Sangli,Industrial,10,2012,31.6,40.2,11.8,
4697,Sangli,Industrial,10,2013,21.0,49.60000000000001,7.0,
4698,Sangli,Industrial,10,2014,41.5,43.400000000000006,12.600000000000001,
4699,Sangli,Industrial,10,2015,22.8,56.800000000000004,9.799999999999999,
4700,Sangli,Industrial,11,2010,19.4,22.5,9.7,47.1
4701,Sangli,Industrial,11,2011,19.2,46.599999999999994,9.2,
4702,Sangli,Industrial,11,2012,25.3,63.8,9.7,
4703,Sangli,Industrial,11,2013,36.2,67.2,9.0,
4704,Sangli,Industrial,11,2014,24.799999999999997,32.0,7.6,
4705,Sangli,Industrial,11,2015,29.8,59.10000000000001,10.7,
4706,Sangli,Industrial,12,2010,23.6,67.4,8.6,90.2
4707,Sangli,Industrial,12,2011,35.0,87.0,6.0,
4708,Sangli,Industrial,12,2012,31.2,73.1,10.4,
4709,Sangli,Industrial,12,2013,36.300000000000004,79.2,9.0,
4710,Sangli,Industrial,12,2014,37.6,52.9,9.9,
4711,Sangli,Industrial,12,2015,40.7,91.1,10.7,
4712,Sangli,Residential,1,2011,22.400000000000002,45.8,8.0,
4713,Sangli,Residential,1,2012,31.8,48.4,9.0,
4714,Sangli,Residential,1,2013,19.599999999999998,36.2,7.0,
4715,Sangli,Residential,1,2014,37.0,59.5,5.0,
4716,Sangli,Residential,1,2015,55.4,91.0,8.0,
4717,Sangli,Residential,2,2011,23.5,34.0,7.5,
4718,Sangli,Residential,2,2012,27.8,35.5,8.0,
4719,Sangli,Residential,2,2013,19.5,38.0,7.0,
4720,Sangli,Residential,2,2014,34.4,71.4,5.0,
4721,Sangli,Residential,2,2015,44.5,53.0,10.5,
4722,Sangli,Residential,3,2011,27.400000000000002,60.4,8.0,
4723,Sangli,Residential,3,2012,28.0,50.5,7.0,
4724,Sangli,Residential,3,2013,28.6,56.7,9.0,
4725,Sangli,Residential,3,2014,26.8,59.8,7.8,
4726,Sangli,Residential,3,2015,43.6,56.4,10.0,
4727,Sangli,Residential,4,2011,26.700000000000003,41.4,7.7,
4728,Sangli,Residential,4,2012,26.5,54.5,8.0,
4729,Sangli,Residential,4,2013,19.7,36.0,7.0,
4730,Sangli,Residential,4,2014,30.0,55.0,7.5,
4731,Sangli,Residential,4,2015,28.800000000000004,38.7,7.7,
4732,Sangli,Residential,5,2011,19.5,29.5,8.0,
4733,Sangli,Residential,5,2012,27.200000000000003,36.2,8.0,
4734,Sangli,Residential,5,2013,19.6,37.8,7.6,
4735,Sangli,Residential,5,2014,20.0,22.0,8.8,
4736,Sangli,Residential,5,2015,19.2,31.6,6.7,
4737,Sangli,Residential,6,2011,19.0,25.0,7.6,
4738,Sangli,Residential,6,2012,23.7,30.400000000000002,7.0,
4739,Sangli,Residential,6,2013,20.2,32.6,7.0,
4740,Sangli,Residential,6,2014,22.6,26.200000000000003,7.0,
4741,Sangli,Residential,6,2015,13.0,19.0,6.0,
4742,Sangli,Residential,7,2011,20.8,34.6,7.8,
4743,Sangli,Residential,7,2012,18.5,27.0,7.0,
4744,Sangli,Residential,7,2013,16.7,25.7,6.7,
4745,Sangli,Residential,7,2014,23.0,26.700000000000003,7.0,
4746,Sangli,Residential,7,2015,15.0,23.1,7.7,
4747,Sangli,Residential,8,2011,19.5,21.0,5.5,
4748,Sangli,Residential,8,2012,20.4,33.099999999999994,7.0,
4749,Sangli,Residential,8,2013,17.7,29.0,6.7,
4750,Sangli,Residential,8,2014,24.200000000000003,36.2,9.399999999999999,
4751,Sangli,Residential,8,2015,13.7,20.7,8.0,
4752,Sangli,Residential,9,2011,20.0,21.5,5.0,
4753,Sangli,Residential,9,2012,23.0,32.9,7.0,
4754,Sangli,Residential,9,2013,17.5,27.5,7.0,
4755,Sangli,Residential,9,2014,31.0,25.200000000000003,8.8,
4756,Sangli,Residential,9,2015,22.0,25.6,8.0,
4757,Sangli,Residential,10,2011,21.900000000000002,25.799999999999997,5.8999999999999995,
4758,Sangli,Residential,10,2012,26.5,40.0,8.5,
4759,Sangli,Residential,10,2013,19.6,33.8,7.7,
4760,Sangli,Residential,10,2014,34.0,35.5,6.0,
4761,Sangli,Residential,10,2015,22.6,30.4,8.0,
4762,Sangli,Residential,11,2011,25.099999999999998,39.1,6.7,
4763,Sangli,Residential,11,2012,39.0,51.8,9.0,
4764,Sangli,Residential,11,2013,18.700000000000003,31.7,7.0,
4765,Sangli,Residential,11,2014,28.0,29.799999999999997,8.6,
4766,Sangli,Residential,11,2015,22.6,62.8,8.3,
4767,Sangli,Residential,12,2011,21.2,36.0,6.0,
4768,Sangli,Residential,12,2012,23.0,51.10000000000001,7.9,
4769,Sangli,Residential,12,2013,27.799999999999997,45.0,8.0,
4770,Sangli,Residential,12,2014,30.599999999999998,39.6,6.6000000000000005,
4771,Sangli,Residential,12,2015,28.7,100.9,8.0,
4772,Solapur,Industrial,1,1997,41.4,,22.7,251.0
4773,Solapur,Industrial,1,1998,52.9,,18.0,243.0
4774,Solapur,Industrial,1,1999,47.4,,18.8,271.0
4775,Solapur,Industrial,1,2000,47.2,,21.4,340.0
4776,Solapur,Industrial,1,2001,50.3,,20.4,417.0
4777,Solapur,Industrial,1,2002,49.0,,20.9,408.0
4778,Solapur,Industrial,1,2004,39.75,123.0,17.25,310.0
4779,Solapur,Industrial,1,2005,37.3,97.0,17.3,332.0
4780,Solapur,Industrial,1,2006,34.3,107.69999999999999,14.739999999999998,316.9
4781,Solapur,Industrial,1,2007,34.269999999999996,82.8,15.100000000000001,301.4
4782,Solapur,Industrial,1,2008,32.0,56.0,16.8,209.0
4783,Solapur,Industrial,1,2009,36.199999999999996,54.800000000000004,17.18,212.2
4784,Solapur,Industrial,1,2010,34.0,56.0,15.8,186.79999999999998
4785,Solapur,Industrial,1,2011,33.0,68.39999999999999,15.8,
4786,Solapur,Industrial,1,2012,33.7,70.0,15.7,
4787,Solapur,Industrial,1,2013,32.6,67.4,15.6,
4788,Solapur,Industrial,1,2014,33.0,76.4,14.799999999999999,
4789,Solapur,Industrial,1,2015,34.0,73.6,14.0,
4790,Solapur,Industrial,2,1997,44.9,,22.4,301.0
4791,Solapur,Industrial,2,1998,43.4,,18.1,251.0
4792,Solapur,Industrial,2,1999,46.2,,19.4,285.0
4793,Solapur,Industrial,2,2000,49.3,,19.3,322.0
4794,Solapur,Industrial,2,2001,45.7,,20.0,437.0
4795,Solapur,Industrial,2,2002,48.0,,19.5,410.0
4796,Solapur,Industrial,2,2004,37.402,127.39999999999999,17.5,328.87
4797,Solapur,Industrial,2,2005,37.0,120.2,17.4,320.0
4798,Solapur,Industrial,2,2006,34.34,93.0,15.3,303.2
4799,Solapur,Industrial,2,2007,34.400000000000006,78.2,15.6,274.2
4800,Solapur,Industrial,2,2008,30.9,60.6,16.1,213.59999999999997
4801,Solapur,Industrial,2,2009,34.0,64.4,16.5,216.0
4802,Solapur,Industrial,2,2010,32.6,51.8,15.0,182.0
4803,Solapur,Industrial,2,2011,32.0,74.0,14.700000000000001,
4804,Solapur,Industrial,2,2012,33.0,65.5,15.9,
4805,Solapur,Industrial,2,2013,34.0,76.80000000000001,14.700000000000001,
4806,Solapur,Industrial,2,2014,32.9,37.900000000000006,14.0,
4807,Solapur,Industrial,2,2015,35.0,70.7,14.0,
4808,Solapur,Industrial,3,1997,52.7,,20.3,213.0
4809,Solapur,Industrial,3,1998,47.9,,20.4,241.0
4810,Solapur,Industrial,3,1999,51.8,,18.6,209.0
4811,Solapur,Industrial,3,2000,46.1,,18.2,340.0
4812,Solapur,Industrial,3,2001,46.3,,19.0,484.0
4813,Solapur,Industrial,3,2002,48.2,,20.7,394.0
4814,Solapur,Industrial,3,2004,37.7,126.066,17.798,323.6
4815,Solapur,Industrial,3,2005,36.94,98.89999999999999,17.0,304.6
4816,Solapur,Industrial,3,2006,31.82,89.0,11.790000000000001,304.4
4817,Solapur,Industrial,3,2007,29.78,76.80000000000001,15.16,267.0
4818,Solapur,Industrial,3,2008,29.25,65.9,14.469999999999999,226.70000000000002
4819,Solapur,Industrial,3,2009,31.57,68.3,16.97,237.0
4820,Solapur,Industrial,3,2010,33.6,64.0,16.0,204.39999999999998
4821,Solapur,Industrial,3,2011,32.0,57.0,15.0,
4822,Solapur,Industrial,3,2012,34.0,68.0,16.7,
4823,Solapur,Industrial,3,2013,32.1,70.8,15.0,
4824,Solapur,Industrial,3,2014,31.2,71.3,14.9,
4825,Solapur,Industrial,3,2015,33.0,72.60000000000001,14.0,
4826,Solapur,Industrial,4,1997,47.7,,20.1,216.0
4827,Solapur,Industrial,4,1998,46.4,,18.7,259.0
4828,Solapur,Industrial,4,1999,44.8,,17.8,392.0
4829,Solapur,Industrial,4,2000,42.1,,16.1,348.0
4830,Solapur,Industrial,4,2001,43.7,,18.6,448.0
4831,Solapur,Industrial,4,2002,47.4,,19.8,363.0
4832,Solapur,Industrial,4,2004,37.28,128.864,16.886,335.197
4833,Solapur,Industrial,4,2005,36.9,93.5,15.4,281.5
4834,Solapur,Industrial,4,2006,29.990000000000002,87.0,12.17,306.70000000000005
4835,Solapur,Industrial,4,2007,29.28,78.80000000000001,12.08,284.4
4836,Solapur,Industrial,4,2008,27.759999999999998,71.6,14.2,241.4
4837,Solapur,Industrial,4,2009,30.94,67.9,16.75,236.0
4838,Solapur,Industrial,4,2010,34.9,63.9,15.9,195.60000000000002
