,City_Town_Village_Area,Type_of_Location,month_number,year_number,NO2,RSPM_PM10,SO2,SPM
3382,Nashik,Industrial,1,2004,30.400000000000002,112.0,36.2,163.6
3383,Nashik,Industrial,1,2005,27.520000000000003,91.80000000000001,41.8,181.00000000000006
3384,Nashik,Industrial,1,2006,27.02,104.19999999999999,34.44,211.0
3385,Nashik,Industrial,1,2007,36.14,43.2,45.879999999999995,96.2
3386,Nashik,Industrial,1,2008,41.25,133.5,48.65,244.5
3387,Nashik,Industrial,1,2009,38.300000000000004,153.79999999999998,32.44,255.5
3388,Nashik,Industrial,1,2010,30.2,143.4,27.400000000000002,248.4
3389,Nashik,Industrial,1,2011,30.6,94.20000000000002,27.6,
3390,Nashik,Industrial,1,2012,32.8,173.4,25.400000000000002,
3391,Nashik,Industrial,1,2013,30.0,138.5,27.5,
3392,Nashik,Industrial,1,2014,32.1,78.89999999999999,30.1,
3393,Nashik,Industrial,1,2015,30.2,146.2,26.6,
3394,Nashik,Industrial,2,1997,19.0,,39.3,244.0
3395,Nashik,Industrial,2,1998,30.3,,33.2,143.0
3396,Nashik,Industrial,2,1999,25.9,,27.8,129.0
3397,Nashik,Industrial,2,2000,19.5,,35.7,37.0
3398,Nashik,Industrial,2,2001,31.8,,27.8,292.0
3399,Nashik,Industrial,2,2002,15.6,,16.3,90.0
3400,Nashik,Industrial,2,2004,34.0,125.8,43.60000000000001,167.6
3401,Nashik,Industrial,2,2005,32.0,97.4,45.900000000000006,132.20000000000002
3402,Nashik,Industrial,2,2006,29.7,95.4,39.0,197.60000000000002
3403,Nashik,Industrial,2,2007,44.58,55.4,48.78,117.60000000000001
3404,Nashik,Industrial,2,2008,36.33,70.0,41.9,136.89999999999998
3405,Nashik,Industrial,2,2009,35.75,147.1,30.81,227.2
3406,Nashik,Industrial,2,2010,31.2,148.8,25.200000000000003,270.6
3407,Nashik,Industrial,2,2011,32.0,134.0,30.0,
3408,Nashik,Industrial,2,2012,27.4,131.8,24.0,
3409,Nashik,Industrial,2,2013,36.3,158.5,34.2,
3410,Nashik,Industrial,2,2014,31.799999999999997,101.8,30.0,
3411,Nashik,Industrial,2,2015,30.3,125.0,27.3,
3412,Nashik,Industrial,3,1997,33.1,,35.7,232.0
3413,Nashik,Industrial,3,1998,31.1,,38.6,147.0
3414,Nashik,Industrial,3,1999,30.2,,28.8,160.0
3415,Nashik,Industrial,3,2000,11.3,,30.3,46.0
3416,Nashik,Industrial,3,2001,24.9,,33.7,219.0
3417,Nashik,Industrial,3,2002,14.8,,18.8,87.0
3418,Nashik,Industrial,3,2004,27.3,93.8,37.599999999999994,131.7
3419,Nashik,Industrial,3,2005,33.1,114.0,41.92,275.0
3420,Nashik,Industrial,3,2006,27.0,96.5,33.25,197.0
3421,Nashik,Industrial,3,2007,53.53,55.8,51.19,118.6
3422,Nashik,Industrial,3,2008,26.46,114.60000000000001,30.32,253.4
3423,Nashik,Industrial,3,2009,39.42,108.0,30.009999999999998,191.39999999999998
3424,Nashik,Industrial,3,2010,39.0,149.0,37.0,345.0
3425,Nashik,Industrial,3,2011,32.0,137.1,30.3,
3426,Nashik,Industrial,3,2012,32.0,176.60000000000002,28.4,
3427,Nashik,Industrial,3,2013,33.2,173.8,33.2,
3428,Nashik,Industrial,3,2014,29.599999999999998,93.0,30.6,
3429,Nashik,Industrial,3,2015,27.6,91.3,25.599999999999998,
3430,Nashik,Industrial,4,1994,20.1,,15.7,393.0
3431,Nashik,Industrial,4,1997,43.9,,45.6,251.0
3432,Nashik,Industrial,4,1998,33.9,,35.4,154.0
3433,Nashik,Industrial,4,1999,20.7,,31.5,136.0
3434,Nashik,Industrial,4,2000,14.2,,24.6,67.0
3435,Nashik,Industrial,4,2001,19.5,,18.3,177.0
3436,Nashik,Industrial,4,2002,13.3,,17.9,131.0
3437,Nashik,Industrial,4,2004,32.2,105.4,48.0,151.2
3438,Nashik,Industrial,4,2005,31.549999999999997,103.0,38.290000000000006,169.0
3439,Nashik,Industrial,4,2006,30.64,101.4,38.379999999999995,208.4
3440,Nashik,Industrial,4,2007,46.32,58.400000000000006,56.1,120.6
3441,Nashik,Industrial,4,2008,22.1,86.0,29.5,195.39999999999998
3442,Nashik,Industrial,4,2009,33.129999999999995,131.7,30.08,241.8
3443,Nashik,Industrial,4,2010,30.2,96.19999999999999,23.0,168.89999999999998
3444,Nashik,Industrial,4,2011,31.6,125.0,32.3,
3445,Nashik,Industrial,4,2012,28.5,181.7,25.599999999999994,
3446,Nashik,Industrial,4,2013,32.0,112.9,30.3,
3447,Nashik,Industrial,4,2014,29.599999999999998,83.5,29.0,
3448,Nashik,Industrial,4,2015,29.200000000000003,162.40000000000003,22.4,
3449,Nashik,Industrial,5,1994,29.8,,16.4,255.0
3450,Nashik,Industrial,5,1997,23.8,,29.4,149.0
3451,Nashik,Industrial,5,1998,27.8,,26.2,173.0
3452,Nashik,Industrial,5,1999,21.9,,26.1,111.0
3453,Nashik,Industrial,5,2000,24.5,,28.4,88.0
3454,Nashik,Industrial,5,2001,18.0,,24.4,150.0
3455,Nashik,Industrial,5,2002,23.2,,23.5,91.0
3456,Nashik,Industrial,5,2004,26.8,80.8,39.2,167.20000000000002
3457,Nashik,Industrial,5,2005,37.230000000000004,128.79999999999998,47.37,221.7
3458,Nashik,Industrial,5,2006,28.54,88.6,33.53,187.9
3459,Nashik,Industrial,5,2007,40.2,51.8,50.18,109.0
3460,Nashik,Industrial,5,2008,25.5,125.0,41.2,194.0
3461,Nashik,Industrial,5,2009,27.02,150.0,21.72,196.60000000000002
3462,Nashik,Industrial,5,2010,26.4,112.0,23.0,246.00000000000006
3463,Nashik,Industrial,5,2011,33.099999999999994,105.6,33.199999999999996,
3464,Nashik,Industrial,5,2012,26.599999999999998,104.6,24.5,
3465,Nashik,Industrial,5,2013,32.3,103.69999999999999,29.2,
3466,Nashik,Industrial,5,2014,29.0,90.0,30.0,
3467,Nashik,Industrial,5,2015,25.6,88.0,23.2,
3468,Nashik,Industrial,6,1994,29.0,,14.9,191.0
3469,Nashik,Industrial,6,1996,17.5,,18.9,94.0
3470,Nashik,Industrial,6,1997,15.8,,29.7,100.0
3471,Nashik,Industrial,6,1998,33.0,,30.9,108.0
3472,Nashik,Industrial,6,1999,21.7,,30.3,87.0
3473,Nashik,Industrial,6,2000,16.5,,23.5,84.0
3474,Nashik,Industrial,6,2001,15.2,,20.9,148.0
3475,Nashik,Industrial,6,2002,13.6,,14.7,90.0
3476,Nashik,Industrial,6,2004,31.2,126.6,43.5,185.5
3477,Nashik,Industrial,6,2005,32.68000000000001,100.2,35.900000000000006,166.5
3478,Nashik,Industrial,6,2006,30.900000000000002,83.0,38.809999999999995,185.5
3479,Nashik,Industrial,6,2007,42.39,51.400000000000006,49.269999999999996,110.9
3480,Nashik,Industrial,6,2008,27.599999999999998,82.6,32.02,180.5
3481,Nashik,Industrial,6,2009,26.839999999999996,81.0,22.049999999999997,143.5
3482,Nashik,Industrial,6,2010,30.599999999999998,97.0,25.299999999999997,177.29999999999998
3483,Nashik,Industrial,6,2011,30.3,99.3,30.0,
3484,Nashik,Industrial,6,2012,30.3,98.19999999999999,27.0,
3485,Nashik,Industrial,6,2013,35.2,132.2,33.099999999999994,
3486,Nashik,Industrial,6,2014,29.0,85.0,25.299999999999997,
3487,Nashik,Industrial,6,2015,22.200000000000003,82.80000000000001,22.0,
3488,Nashik,Industrial,7,1994,26.8,,16.8,172.0
3489,Nashik,Industrial,7,1996,22.7,,23.2,77.0
3490,Nashik,Industrial,7,1997,19.4,,27.0,130.0
3491,Nashik,Industrial,7,1998,33.6,,36.6,105.0
3492,Nashik,Industrial,7,1999,14.0,,21.7,58.0
3493,Nashik,Industrial,7,2000,16.7,,20.2,47.0
3494,Nashik,Industrial,7,2001,14.0,,17.8,269.0
3495,Nashik,Industrial,7,2002,18.2,,18.4,61.0
3496,Nashik,Industrial,7,2004,29.099999999999998,86.99999999999997,31.4,170.2
3497,Nashik,Industrial,7,2005,35.82,143.0,43.4,359.20000000000005
3498,Nashik,Industrial,7,2006,30.0,82.6,35.96,171.60000000000002
3499,Nashik,Industrial,7,2007,41.37,47.0,49.46,103.5
3500,Nashik,Industrial,7,2008,25.1,80.0,31.6,176.5
3501,Nashik,Industrial,7,2009,37.28,122.19999999999999,31.0,196.60000000000002
3502,Nashik,Industrial,7,2010,28.4,72.2,26.800000000000004,104.4
3503,Nashik,Industrial,7,2011,31.4,124.4,26.200000000000003,
3504,Nashik,Industrial,7,2012,28.299999999999997,143.5,27.3,
3505,Nashik,Industrial,7,2013,29.400000000000002,72.0,27.4,
3506,Nashik,Industrial,7,2014,31.200000000000003,89.80000000000001,28.8,
3507,Nashik,Industrial,7,2015,16.2,56.2,10.0,
3508,Nashik,Industrial,8,1994,28.4,,14.6,108.0
3509,Nashik,Industrial,8,1996,28.8,,28.0,118.0
3510,Nashik,Industrial,8,1997,28.9,,29.4,147.0
3511,Nashik,Industrial,8,1999,19.4,,35.0,90.0
3512,Nashik,Industrial,8,2000,12.6,,22.5,65.0
3513,Nashik,Industrial,8,2001,19.7,,18.6,141.0
3514,Nashik,Industrial,8,2002,16.6,,23.6,112.0
3515,Nashik,Industrial,8,2004,27.0,84.0,36.8,150.6
3516,Nashik,Industrial,8,2005,36.0,136.29999999999998,44.6,286.3
3517,Nashik,Industrial,8,2006,29.840000000000003,86.20000000000002,39.160000000000004,187.60000000000002
3518,Nashik,Industrial,8,2007,39.66,45.800000000000004,43.2,98.2
3519,Nashik,Industrial,8,2008,30.899999999999995,123.49999999999997,33.37,186.49999999999997
3520,Nashik,Industrial,8,2009,31.34,92.80000000000004,27.1,203.80000000000004
3521,Nashik,Industrial,8,2010,25.299999999999997,89.9,22.0,132.0
3522,Nashik,Industrial,8,2011,28.8,69.80000000000001,28.2,
3523,Nashik,Industrial,8,2012,30.5,118.79999999999998,28.6,
3524,Nashik,Industrial,8,2013,32.3,97.1,28.9,
3525,Nashik,Industrial,8,2014,30.0,88.0,27.0,
3526,Nashik,Industrial,8,2015,14.499999999999998,54.6,8.3,
3527,Nashik,Industrial,9,1994,30.4,,15.7,129.0
3528,Nashik,Industrial,9,1996,38.1,,38.8,103.0
3529,Nashik,Industrial,9,1997,39.1,,38.9,144.0
3530,Nashik,Industrial,9,1999,20.6,,36.6,30.0
3531,Nashik,Industrial,9,2000,21.1,,30.8,85.0
3532,Nashik,Industrial,9,2001,11.4,,14.0,122.0
3533,Nashik,Industrial,9,2002,20.3,,29.0,219.0
3534,Nashik,Industrial,9,2004,24.800000000000004,96.40000000000002,38.2,130.0
3535,Nashik,Industrial,9,2005,34.900000000000006,128.0,41.8,268.0
3536,Nashik,Industrial,9,2006,32.790000000000006,53.0,43.66,110.6
3537,Nashik,Industrial,9,2007,42.8,52.3,50.459999999999994,113.0
3538,Nashik,Industrial,9,2008,33.19,45.9,36.489999999999995,104.80000000000001
3539,Nashik,Industrial,9,2009,28.590000000000003,73.19999999999999,20.5,148.0
3540,Nashik,Industrial,9,2010,26.7,84.69999999999999,25.2,139.7
3541,Nashik,Industrial,9,2011,31.1,104.79999999999998,30.1,
3542,Nashik,Industrial,9,2012,31.4,108.60000000000002,29.400000000000002,
3543,Nashik,Industrial,9,2013,30.1,143.1,31.1,
3544,Nashik,Industrial,9,2014,26.599999999999998,75.4,27.3,
3545,Nashik,Industrial,9,2015,25.0,72.6,4.2,
3546,Nashik,Industrial,10,1996,28.1,,30.8,124.0
3547,Nashik,Industrial,10,1997,39.2,,37.2,179.0
3548,Nashik,Industrial,10,1999,24.9,,30.2,25.0
3549,Nashik,Industrial,10,2000,20.1,,35.8,84.0
3550,Nashik,Industrial,10,2001,9.8,,12.9,35.0
3551,Nashik,Industrial,10,2002,17.3,,21.2,137.0
3552,Nashik,Industrial,10,2004,28.1,87.19999999999999,42.099999999999994,147.39999999999998
3553,Nashik,Industrial,10,2005,35.0,124.4,41.199999999999996,258.6
3554,Nashik,Industrial,10,2006,33.15,88.0,43.9,183.8
3555,Nashik,Industrial,10,2007,37.3,52.0,47.8,111.0
3556,Nashik,Industrial,10,2008,31.919999999999998,138.2,33.62,204.40000000000003
3557,Nashik,Industrial,10,2009,34.760000000000005,138.4,26.32,191.39999999999998
3558,Nashik,Industrial,10,2010,33.0,101.0,25.0,195.0
3559,Nashik,Industrial,10,2011,31.6,100.4,30.2,
3560,Nashik,Industrial,10,2012,31.0,132.0,27.0,
3561,Nashik,Industrial,10,2013,34.9,82.3,32.3,
3562,Nashik,Industrial,10,2014,39.3,105.0,29.0,
3563,Nashik,Industrial,10,2015,31.0,94.8,6.6000000000000005,
3564,Nashik,Industrial,11,1994,25.7,,15.6,113.0
3565,Nashik,Industrial,11,1996,28.4,,43.0,151.0
3566,Nashik,Industrial,11,1997,37.5,,37.9,149.0
3567,Nashik,Industrial,11,1999,24.7,,38.3,37.0
3568,Nashik,Industrial,11,2001,15.7,,15.0,170.0
3569,Nashik,Industrial,11,2002,18.9,,22.0,118.0
3570,Nashik,Industrial,11,2004,36.699999999999996,123.0,43.5,183.0
3571,Nashik,Industrial,11,2005,33.6,112.8,37.0,229.0
3572,Nashik,Industrial,11,2006,32.65,100.6,44.349999999999994,199.7
3573,Nashik,Industrial,11,2007,39.34,53.199999999999996,47.25999999999999,113.5
3574,Nashik,Industrial,11,2008,28.38,133.2,37.300000000000004,251.60000000000002
3575,Nashik,Industrial,11,2009,33.74999999999999,120.49999999999999,29.71,203.7
3576,Nashik,Industrial,11,2010,25.0,101.9,23.3,158.89999999999998
3577,Nashik,Industrial,11,2011,30.4,174.60000000000002,29.400000000000002,
3578,Nashik,Industrial,11,2012,30.1,158.49999999999997,30.1,
3579,Nashik,Industrial,11,2013,32.2,130.0,31.6,
3580,Nashik,Industrial,11,2014,30.3,92.30000000000001,26.299999999999997,
3581,Nashik,Industrial,12,1994,21.3,,10.4,139.0
3582,Nashik,Industrial,12,1996,22.9,,32.4,159.0
3583,Nashik,Industrial,12,1997,40.1,,38.5,209.0
3584,Nashik,Industrial,12,1999,21.6,,37.6,59.0
3585,Nashik,Industrial,12,2001,9.4,,15.3,113.0
3586,Nashik,Industrial,12,2002,18.08,,24.57,114.8
3587,Nashik,Industrial,12,2004,39.6,118.4,44.0,164.8
3588,Nashik,Industrial,12,2005,33.0,120.0,40.0,227.0
3589,Nashik,Industrial,12,2006,31.439999999999998,50.2,41.809999999999995,105.6
3590,Nashik,Industrial,12,2007,38.349999999999994,49.300000000000004,44.74,154.99999999999997
3591,Nashik,Industrial,12,2008,38.7,138.0,36.2,278.0
3592,Nashik,Industrial,12,2009,36.36,134.1,22.6,173.29999999999998
3593,Nashik,Industrial,12,2010,43.600000000000016,129.2,25.0,185.4
3594,Nashik,Industrial,12,2011,31.0,123.0,29.0,
3595,Nashik,Industrial,12,2012,28.3,87.2,26.299999999999997,
3596,Nashik,Industrial,12,2013,31.200000000000003,71.5,29.2,
3597,Nashik,Industrial,12,2014,32.0,93.0,27.0,
3598,Nashik,Industrial,12,2015,30.2,131.20000000000002,20.0,
3599,Nashik,Residential,1,1997,33.6,,54.290000000000006,234.8
3600,Nashik,Residential,1,1998,37.9,,39.970000000000006,224.1
3601,Nashik,Residential,1,1999,32.72,,32.38,200.1
3602,Nashik,Residential,1,2000,16.98,,41.88,270.90000000000003
3603,Nashik,Residential,1,2001,30.269999999999996,,40.230000000000004,426.1
3604,Nashik,Residential,1,2002,24.230000000000004,,32.12,206.7
3605,Nashik,Residential,1,2004,31.4,148.0,42.8,231.0
3606,Nashik,Residential,1,2005,30.79,111.19999999999999,50.370000000000005,231.8
3607,Nashik,Residential,1,2006,28.9,100.5,36.65,205.5
3608,Nashik,Residential,1,2007,42.5,56.0,52.0,114.5
3609,Nashik,Residential,1,2008,41.8,65.30000000000001,51.89,121.80000000000005
3610,Nashik,Residential,1,2009,38.85,235.5,32.15,340.5
3611,Nashik,Residential,1,2010,34.0,136.8,29.400000000000002,238.2
3612,Nashik,Residential,1,2011,30.0,146.0,28.0,
3613,Nashik,Residential,1,2012,33.2,197.0,26.200000000000003,
3614,Nashik,Residential,1,2013,31.0,143.10000000000002,29.400000000000006,
3615,Nashik,Residential,1,2014,30.0,126.0,29.0,
3616,Nashik,Residential,1,2015,30.0,125.80000000000001,28.0,
3617,Nashik,Residential,2,1997,25.580000000000002,,38.339999999999996,274.6
3618,Nashik,Residential,2,1998,41.08,,44.83,205.39999999999998
3619,Nashik,Residential,2,1999,38.63,,40.02,236.0
3620,Nashik,Residential,2,2000,17.900000000000002,,41.6,248.8
3621,Nashik,Residential,2,2001,40.910000000000004,,43.49,281.6
3622,Nashik,Residential,2,2002,23.72,,30.060000000000002,203.8
3623,Nashik,Residential,2,2004,30.4,119.4,43.0,179.8
3624,Nashik,Residential,2,2005,33.5,138.20000000000002,41.540000000000006,213.0
3625,Nashik,Residential,2,2006,30.699999999999996,102.0,41.0,207.2
3626,Nashik,Residential,2,2007,47.82,57.2,56.78,123.2
3627,Nashik,Residential,2,2008,37.8,84.0,40.5,162.0
3628,Nashik,Residential,2,2009,36.74,149.0,31.7,279.4
3629,Nashik,Residential,2,2010,33.2,113.8,26.199999999999996,251.2
3630,Nashik,Residential,2,2011,29.0,148.5,28.0,
3631,Nashik,Residential,2,2012,30.800000000000004,147.8,25.0,
3632,Nashik,Residential,2,2013,33.0,151.0,32.0,
3633,Nashik,Residential,2,2014,29.0,90.60000000000001,29.0,
3634,Nashik,Residential,2,2015,29.1,133.0,27.0,
3635,Nashik,Residential,3,1997,30.24,,30.57,269.8
3636,Nashik,Residential,3,1998,40.97,,43.019999999999996,205.3
3637,Nashik,Residential,3,1999,34.559999999999995,,37.620000000000005,233.9
3638,Nashik,Residential,3,2000,16.67,,35.269999999999996,139.20000000000002
3639,Nashik,Residential,3,2001,34.980000000000004,,46.67,296.2
3640,Nashik,Residential,3,2002,21.860000000000003,,31.349999999999994,147.7
3641,Nashik,Residential,3,2004,38.199999999999996,99.19999999999999,44.2,180.39999999999998
3642,Nashik,Residential,3,2005,34.06,131.2,50.96,239.30000000000004
3643,Nashik,Residential,3,2006,28.72,100.0,37.16,202.6
3644,Nashik,Residential,3,2007,51.1,57.0,55.8,123.0
3645,Nashik,Residential,3,2008,29.729999999999997,159.60000000000002,34.5,282.8
3646,Nashik,Residential,3,2009,35.15,128.6,28.660000000000004,260.5
3647,Nashik,Residential,3,2010,38.599999999999994,103.4,32.6,260.2
3648,Nashik,Residential,3,2011,30.1,127.19999999999999,29.1,
3649,Nashik,Residential,3,2012,31.4,185.2,27.4,
3650,Nashik,Residential,3,2013,32.0,160.0,30.0,
3651,Nashik,Residential,3,2014,32.0,104.5,32.0,
3652,Nashik,Residential,3,2015,28.800000000000004,116.20000000000002,28.0,
3653,Nashik,Residential,4,1997,29.09,,40.03999999999999,206.8
3654,Nashik,Residential,4,1998,41.38,,41.56,155.8
3655,Nashik,Residential,4,1999,31.12,,37.669999999999995,209.6
3656,Nashik,Residential,4,2000,36.279999999999994,,32.21,65.3
3657,Nashik,Residential,4,2001,23.12,,34.029999999999994,188.4
3658,Nashik,Residential,4,2002,24.09,,30.39,120.9
3659,Nashik,Residential,4,2004,36.6,112.4,40.8,171.0
3660,Nashik,Residential,4,2005,33.10000000000001,124.1,47.25,222.8
3661,Nashik,Residential,4,2006,32.64,100.0,42.56,201.0
3662,Nashik,Residential,4,2007,50.45,62.5,56.65,130.0
3663,Nashik,Residential,4,2008,26.939999999999998,111.0,37.06,209.6
3664,Nashik,Residential,4,2009,32.65,122.5,28.5,237.5
3665,Nashik,Residential,4,2010,29.900000000000002,117.60000000000002,24.3,246.3
3666,Nashik,Residential,4,2011,31.2,127.19999999999999,30.0,
3667,Nashik,Residential,4,2012,31.1,115.0,26.0,
3668,Nashik,Residential,4,2013,33.7,127.50000000000001,32.0,
3669,Nashik,Residential,4,2014,29.0,92.0,29.700000000000003,
3670,Nashik,Residential,4,2015,26.800000000000004,157.20000000000005,25.800000000000004,
3671,Nashik,Residential,5,1997,40.99,,39.91,138.5
3672,Nashik,Residential,5,1998,34.29,,37.47,218.8
3673,Nashik,Residential,5,1999,29.65,,40.56,157.79999999999998
3674,Nashik,Residential,5,2000,28.97,,40.63,83.30000000000001
3675,Nashik,Residential,5,2001,27.35,,34.64,298.3
3676,Nashik,Residential,5,2002,28.810000000000002,,34.34,84.9
3677,Nashik,Residential,5,2004,41.599999999999994,113.19999999999999,44.0,189.2
3678,Nashik,Residential,5,2005,46.080000000000005,143.0,45.699999999999996,238.0
3679,Nashik,Residential,5,2006,31.799999999999997,100.0,41.1,201.0
3680,Nashik,Residential,5,2007,46.49,56.70000000000001,55.74,117.40000000000002
3681,Nashik,Residential,5,2008,26.68,82.4,34.1,196.0
3682,Nashik,Residential,5,2009,31.799999999999997,120.50000000000003,26.810000000000002,229.5
3683,Nashik,Residential,5,2010,30.999999999999996,109.0,25.0,254.79999999999998
3684,Nashik,Residential,5,2011,33.0,143.6,31.0,
3685,Nashik,Residential,5,2012,28.700000000000003,113.7,26.0,
3686,Nashik,Residential,5,2013,33.0,121.3,32.0,
3687,Nashik,Residential,5,2014,30.60000000000001,94.6,29.800000000000004,
3688,Nashik,Residential,5,2015,26.60000000000001,127.80000000000001,25.0,
3689,Nashik,Residential,6,1996,15.85,,21.7,182.0
3690,Nashik,Residential,6,1997,31.28,,34.76,130.4
3691,Nashik,Residential,6,1998,41.11,,41.31,130.8
3692,Nashik,Residential,6,1999,32.75,,38.31,106.8
3693,Nashik,Residential,6,2000,27.74,,36.76,114.0
3694,Nashik,Residential,6,2001,27.029999999999998,,28.16,282.5
3695,Nashik,Residential,6,2002,16.24,,18.889999999999997,102.1
3696,Nashik,Residential,6,2004,33.0,107.20000000000002,45.0,183.2
3697,Nashik,Residential,6,2005,35.32,122.0,40.400000000000006,242.0
3698,Nashik,Residential,6,2006,28.819999999999997,99.0,35.17999999999999,199.39999999999998
3699,Nashik,Residential,6,2007,36.94,50.0,47.5,108.0
3700,Nashik,Residential,6,2008,24.810000000000002,129.00000000000003,32.85,220.10000000000002
3701,Nashik,Residential,6,2009,32.760000000000005,120.40000000000003,29.200000000000003,242.50000000000006
3702,Nashik,Residential,6,2010,25.5,78.0,22.0,152.0
3703,Nashik,Residential,6,2011,30.3,110.89999999999999,29.3,
3704,Nashik,Residential,6,2012,30.0,121.0,25.5,
3705,Nashik,Residential,6,2013,34.2,125.4,35.0,
3706,Nashik,Residential,6,2014,30.0,94.89999999999999,30.9,
3707,Nashik,Residential,6,2015,24.0,83.80000000000001,19.800000000000004,
3708,Nashik,Residential,7,1994,25.7,,14.3,90.0
3709,Nashik,Residential,7,1996,25.639999999999997,,26.41,105.2
3710,Nashik,Residential,7,1997,34.449999999999996,,47.07000000000001,196.2
3711,Nashik,Residential,7,1998,33.95,,39.74,130.9
3712,Nashik,Residential,7,1999,20.009999999999998,,23.000000000000004,53.5
3713,Nashik,Residential,7,2000,30.47,,30.71,56.6
3714,Nashik,Residential,7,2001,27.47,,30.73,345.3
3715,Nashik,Residential,7,2002,24.5,,28.82,130.7
3716,Nashik,Residential,7,2004,30.5,72.0,40.5,131.5
3717,Nashik,Residential,7,2005,33.0,136.2,44.0,348.6
3718,Nashik,Residential,7,2006,31.400000000000006,75.4,40.21000000000001,166.2
